,name,bean1GridX,bean1GridY,bean2GridX,bean2GridY,playerGridX,playerGridY,reactionTime,trajectory,aimAction,noisePoint,goal,noiseNumber,bottom,height,direction
0,model19,5,4,5,10,12,7,"[1306, 1308, 1311, 1314, 1315, 1318, 1319, 1321, 1323, 1326]","[(12, 7), [11, 7], [10, 7], [9, 7], [9, 8], [8, 8], [7, 8], [6, 8], [6, 9], [5, 9], [5, 10]]","[(-1, 0), (-1, 0), (-1, 0), (0, 1), (-1, 0), (-1, 0), (-1, 0), (0, 1), (-1, 0), (0, 1)]",[4],"[0, 0, 0, 0, 0, 0, 0, 2, 0, 2]",1,6,7,270
1,model19,1,3,1,11,9,7,"[1307, 1308, 1309, 1311, 1312, 1313, 1315, 1316, 1317, 1318, 1320, 1321, 1322, 1323]","[(9, 7), [8, 7], [7, 7], [6, 7], [5, 7], [6, 7], [5, 7], [4, 7], [3, 7], [2, 7], [2, 8], [2, 9], [2, 10], [1, 10], [1, 11]]","[(-1, 0), (-1, 0), (-1, 0), (-1, 0), (1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (0, 1), (0, 1), (0, 1), (-1, 0), (0, 1)]",[5],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 2, 0, 2]",1,8,8,270
2,model19,0,4,0,10,6,7,"[1307, 1308, 1310, 1311, 1312, 1313, 1315, 1316, 1318]","[(6, 7), [6, 6], [5, 6], [4, 6], [3, 6], [2, 6], [1, 6], [1, 5], [0, 5], [0, 4]]","[(0, -1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (0, -1), (-1, 0), (0, -1)]",[1],"[0, 0, 0, 0, 0, 0, 1, 0, 1]",1,6,6,270
3,model19,11,3,11,11,5,7,"[1314, 1319, 1323, 1330, 1336, 1340, 1345, 1347, 1352, 1355, 1359, 1362]","[(5, 7), [6, 7], [7, 7], [8, 7], [9, 7], [10, 7], [10, 6], [10, 5], [10, 4], [11, 4], [12, 4], [12, 3], [11, 3]]","[(1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (0, -1), (0, -1), (0, -1), (1, 0), (1, 0), (0, -1), (-1, 0)]",[10],"[0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 0]",1,8,6,90
4,model19,5,8,9,8,7,0,"[1306, 1308, 1309, 1310, 1311, 1313, 1314, 1315, 1316, 1317]","[(7, 0), [7, 1], [7, 2], [7, 3], [7, 4], [7, 5], [7, 6], [7, 7], [7, 8], [8, 8], [9, 8]]","[(0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (1, 0), (1, 0)]",[],"[0, 0, 0, 0, 0, 0, 0, 0, 2, 2]",0,4,8,180
5,model19,3,8,11,8,7,1,"[1306, 1309, 1313, 1316, 1318, 1321, 1324, 1326, 1328, 1330, 1331, 1332, 1333]","[(7, 1), [7, 2], [7, 3], [6, 3], [6, 4], [6, 5], [6, 6], [6, 5], [6, 6], [5, 6], [5, 7], [4, 7], [3, 7], [3, 8]]","[(0, 1), (0, 1), (-1, 0), (0, 1), (0, 1), (0, 1), (0, -1), (0, 1), (-1, 0), (0, 1), (-1, 0), (-1, 0), (0, 1)]","[3, 7]","[0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 0]",2,8,7,180
6,model19,5,8,9,8,7,2,"[1309, 1311, 1313, 1316, 1318, 1320, 1324, 1327, 1330, 1332]","[(7, 2), [7, 3], [7, 4], [7, 5], [7, 6], [7, 7], [7, 8], [6, 8], [7, 8], [8, 8], [9, 8]]","[(0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (-1, 0), (1, 0), (1, 0), (1, 0)]","[7, 8]","[0, 0, 0, 0, 0, 0, 2, 1, 2, 2]",2,4,6,180
7,model19,1,4,1,10,9,7,"[1308, 1311, 1314, 1317, 1319, 1321, 1322, 1323, 1325, 1326, 1328]","[(9, 7), [8, 7], [7, 7], [6, 7], [5, 7], [4, 7], [3, 7], [2, 7], [1, 7], [1, 6], [1, 5], [1, 4]]","[(-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (0, -1), (0, -1), (0, -1)]",[8],"[0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1]",1,6,8,270
8,model19,5,3,9,3,7,10,"[1307, 1310, 1312, 1314, 1316, 1318, 1321, 1324, 1326]","[(7, 10), [7, 9], [7, 8], [7, 7], [7, 6], [7, 5], [7, 4], [7, 3], [6, 3], [5, 3]]","[(0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (-1, 0), (-1, 0)]",[],"[0, 0, 0, 0, 0, 0, 0, 1, 1]",0,4,7,0
9,model19,5,3,9,3,7,11,"[1308, 1310, 1313, 1316, 1318, 1321, 1324, 1326, 1330, 1334]","[(7, 11), [7, 10], [7, 9], [7, 8], [7, 7], [7, 6], [7, 5], [7, 4], [7, 3], [8, 3], [9, 3]]","[(0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (-1, 0), (1, 0)]",[9],"[0, 0, 0, 0, 0, 0, 0, 0, 1, 2]",special,4,8,0
