,name,bean1GridX,bean1GridY,bean2GridX,bean2GridY,playerGridX,playerGridY,reactionTime,trajectory,aimAction,noisePoint,goal,noiseNumber,bottom,height,direction
0,model5,4,4,4,10,10,7,"[1313, 1318, 1322, 1326, 1332, 1336, 1341, 1345, 1347, 1350, 1352]","[(10, 7), [9, 7], [8, 7], [7, 7], [6, 7], [5, 7], [5, 6], [5, 7], [5, 6], [5, 5], [4, 5], [4, 4]]","[(-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (0, -1), (0, 1), (0, -1), (0, -1), (-1, 0), (0, -1)]",[7],"[0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1]",1,6,6,270
1,model5,4,6,10,6,7,13,"[1318, 1324, 1329, 1335, 1338, 1342, 1345, 1350, 1353, 1357, 1361, 1364]","[(7, 13), [7, 12], [7, 11], [7, 10], [7, 9], [7, 8], [7, 7], [8, 7], [7, 7], [8, 7], [9, 7], [9, 6], [10, 6]]","[(0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (1, 0), (-1, 0), (1, 0), (1, 0), (0, -1), (1, 0)]",[8],"[0, 0, 0, 0, 0, 0, 2, 2, 2, 2, 0, 2]",1,6,7,0
2,model5,4,13,10,13,7,5,"[1323, 1329, 1334, 1339, 1345, 1351, 1357, 1362, 1364, 1366, 1367]","[(7, 5), [7, 6], [7, 7], [7, 8], [7, 9], [7, 10], [8, 10], [8, 11], [8, 12], [9, 12], [9, 13], [10, 13]]","[(0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (1, 0), (0, 1), (0, 1), (1, 0), (0, 1), (1, 0)]",[6],"[0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 2]",1,6,8,180
3,model5,3,8,11,8,7,1,"[1319, 1325, 1330, 1335, 1339, 1342, 1345, 1348, 1351, 1354, 1357]","[(7, 1), [7, 2], [7, 3], [7, 4], [7, 5], [6, 5], [6, 6], [5, 6], [5, 7], [4, 7], [3, 7], [3, 8]]","[(0, 1), (0, 1), (0, 1), (0, 1), (-1, 0), (0, 1), (-1, 0), (0, 1), (-1, 0), (-1, 0), (0, 1)]",[5],"[0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0]",1,8,7,180
4,model5,14,3,14,11,8,7,"[1311, 1314, 1316, 1318, 1321, 1323, 1325, 1327, 1330, 1332]","[(8, 7), [8, 6], [9, 6], [10, 6], [11, 6], [12, 6], [12, 5], [12, 4], [13, 4], [14, 4], [14, 3]]","[(0, -1), (1, 0), (1, 0), (1, 0), (1, 0), (0, -1), (0, -1), (1, 0), (1, 0), (0, -1)]","[1, 7]","[0, 0, 0, 0, 0, 1, 0, 0, 0, 1]",2,8,6,90
5,model5,10,5,10,9,3,7,"[1318, 1322, 1325, 1329, 1333, 1336, 1340, 1344, 1346]","[(3, 7), [4, 7], [5, 7], [6, 7], [7, 7], [8, 7], [9, 7], [10, 7], [10, 6], [10, 5]]","[(1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (0, -1), (0, -1)]",[],"[0, 0, 0, 0, 0, 0, 0, 1, 1]",0,4,7,90
6,model5,2,5,2,9,10,7,"[1322, 1328, 1331, 1335, 1338, 1341, 1344, 1348, 1351, 1354, 1357, 1359]","[(10, 7), [11, 7], [11, 6], [10, 6], [9, 6], [8, 6], [7, 6], [6, 6], [5, 6], [4, 6], [3, 6], [2, 6], [2, 5]]","[(1, 0), (0, -1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (0, -1)]","[1, 2]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",2,4,8,270
7,model5,7,5,7,9,13,7,"[1324, 1329, 1333, 1336, 1339, 1342, 1346, 1349, 1352, 1355]","[(13, 7), [12, 7], [11, 7], [12, 7], [11, 7], [10, 7], [9, 7], [8, 7], [7, 7], [7, 6], [7, 5]]","[(-1, 0), (-1, 0), (1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (0, -1), (0, -1)]",[3],"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1]",1,4,6,270
8,model5,3,10,11,10,7,2,"[1315, 1318, 1320, 1324, 1327, 1330, 1333, 1336, 1339, 1341, 1343, 1344]","[(7, 2), [7, 3], [7, 4], [7, 5], [7, 6], [7, 7], [7, 8], [7, 9], [6, 9], [5, 9], [4, 9], [3, 9], [3, 10]]","[(0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (0, 1)]",[],"[0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0]",0,8,8,180
9,model5,3,1,11,1,7,9,"[1310, 1312, 1314, 1315, 1317, 1319, 1320, 1322, 1323, 1325, 1326, 1328]","[(7, 9), [7, 8], [7, 7], [7, 6], [7, 5], [7, 4], [7, 3], [7, 2], [8, 2], [9, 2], [10, 2], [10, 1], [11, 1]]","[(0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (-1, 0), (1, 0), (1, 0), (0, -1), (1, 0)]",[8],"[0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 0, 2]",special,8,8,0
