,name,bean1GridX,bean1GridY,bean2GridX,bean2GridY,playerGridX,playerGridY,reactionTime,trajectory,aimAction,noisePoint,goal,noiseNumber,bottom,height,direction
0,model40,5,3,5,11,13,7,"[1309, 1310, 1312, 1314, 1316, 1318, 1320, 1321, 1323, 1324, 1326, 1327]","[(13, 7), [12, 7], [11, 7], [10, 7], [9, 7], [8, 7], [8, 6], [7, 6], [7, 5], [6, 5], [6, 4], [6, 3], [5, 3]]","[(-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (0, -1), (-1, 0), (0, -1), (-1, 0), (0, -1), (0, -1), (-1, 0)]",[6],"[0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0]",1,8,8,270
1,model40,4,3,4,11,10,7,"[1306, 1308, 1310, 1311, 1313, 1315, 1316, 1318, 1320, 1322, 1324, 1325]","[(10, 7), [10, 6], [9, 6], [8, 6], [7, 6], [6, 6], [6, 5], [5, 5], [5, 4], [5, 3], [6, 3], [5, 3], [4, 3]]","[(0, -1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (0, -1), (-1, 0), (0, -1), (0, -1), (1, 0), (-1, 0), (-1, 0)]","[10, 1]","[0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0]",2,8,6,270
2,model40,4,1,10,1,7,9,"[1306, 1308, 1309, 1312, 1314, 1316, 1318, 1319, 1321, 1322, 1324]","[(7, 9), [7, 8], [7, 7], [7, 6], [7, 5], [7, 4], [7, 3], [7, 2], [8, 2], [9, 2], [9, 1], [10, 1]]","[(0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (1, 0), (1, 0), (0, -1), (1, 0)]",[],"[0, 0, 0, 0, 0, 0, 0, 2, 2, 0, 2]",0,6,8,0
3,model40,5,5,5,9,13,7,"[1322, 1327, 1333, 1339, 1345, 1352, 1359, 1364, 1371, 1377, 1383, 1388]","[(13, 7), [12, 7], [11, 7], [12, 7], [11, 7], [10, 7], [9, 7], [8, 7], [7, 7], [6, 7], [5, 7], [5, 8], [5, 9]]","[(-1, 0), (-1, 0), (1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (0, 1), (0, 1)]",[3],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2]",1,4,8,270
4,model40,3,11,11,11,7,4,"[1316, 1317, 1319, 1320, 1322, 1323, 1325, 1326, 1328, 1329, 1331]","[(7, 4), [7, 5], [7, 6], [8, 6], [8, 7], [8, 8], [8, 9], [9, 9], [9, 10], [10, 10], [10, 11], [11, 11]]","[(0, 1), (0, 1), (1, 0), (0, 1), (0, 1), (0, 1), (1, 0), (0, 1), (1, 0), (0, 1), (1, 0)]",[3],"[0, 0, 0, 0, 0, 0, 2, 0, 2, 0, 2]",1,8,7,180
5,model40,5,4,9,4,7,11,"[1316, 1319, 1322, 1325, 1328, 1331, 1336, 1339, 1342]","[(7, 11), [7, 10], [7, 9], [7, 8], [7, 7], [7, 6], [7, 5], [6, 5], [6, 4], [5, 4]]","[(0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (-1, 0), (0, -1), (-1, 0)]",[7],"[0, 0, 0, 0, 0, 0, 0, 0, 1]",1,4,7,0
6,model40,4,8,10,8,7,2,"[1316, 1322, 1328, 1334, 1340, 1343, 1346, 1350, 1353]","[(7, 2), [7, 3], [7, 4], [7, 5], [7, 6], [7, 7], [8, 7], [9, 7], [9, 8], [10, 8]]","[(0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (1, 0), (1, 0), (0, 1), (1, 0)]",[],"[0, 0, 0, 0, 0, 2, 2, 0, 2]",0,6,6,180
7,model40,10,5,10,9,4,7,"[1311, 1315, 1321, 1326, 1332, 1336, 1339, 1342]","[(4, 7), [5, 7], [6, 7], [7, 7], [8, 7], [9, 7], [9, 6], [10, 6], [10, 5]]","[(1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (0, -1), (1, 0), (0, -1)]",[6],"[0, 0, 0, 0, 0, 0, 0, 1]",1,4,6,90
8,model40,8,4,8,10,1,7,"[1307, 1309, 1310, 1312, 1313, 1315, 1317, 1318, 1320, 1322, 1323, 1325]","[(1, 7), [2, 7], [2, 8], [3, 8], [4, 8], [5, 8], [6, 8], [6, 7], [7, 7], [7, 6], [7, 5], [8, 5], [8, 4]]","[(1, 0), (0, 1), (1, 0), (1, 0), (1, 0), (1, 0), (0, -1), (1, 0), (0, -1), (0, -1), (1, 0), (0, -1)]","[2, 7]","[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1]",2,6,7,90
9,model40,10,4,10,10,4,7,"[1313, 1318, 1324, 1330, 1337, 1343, 1345, 1349, 1352]","[(4, 7), [5, 7], [6, 7], [7, 7], [8, 7], [9, 7], [9, 6], [9, 5], [10, 5], [10, 4]]","[(1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (0, 1), (0, -1), (1, 0), (0, -1)]",[6],"[0, 0, 0, 0, 0, 2, 1, 0, 1]",special,6,6,90
