,name,bean1GridX,bean1GridY,bean2GridX,bean2GridY,playerGridX,playerGridY,reactionTime,trajectory,aimAction,noisePoint,goal,noiseNumber,bottom,height,direction
0,model35,2,4,2,10,8,7,"[1310, 1312, 1314, 1315, 1317, 1319, 1321, 1323, 1324, 1326, 1327]","[(8, 7), [7, 7], [8, 7], [7, 7], [6, 7], [5, 7], [4, 7], [3, 7], [3, 8], [3, 9], [2, 9], [2, 10]]","[(-1, 0), (1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (0, 1), (0, 1), (-1, 0), (0, 1)]",[2],"[0, 0, 0, 0, 0, 0, 0, 2, 2, 0, 2]",1,6,6,270
1,model35,3,12,11,12,7,6,"[1306, 1308, 1310, 1311, 1313, 1315, 1316, 1318, 1319, 1321, 1322, 1324, 1325, 1327]","[(7, 6), [7, 7], [7, 8], [7, 9], [7, 8], [7, 9], [7, 10], [7, 11], [6, 11], [5, 11], [6, 11], [5, 11], [4, 11], [4, 12], [3, 12]]","[(0, 1), (0, 1), (0, 1), (0, -1), (0, 1), (0, 1), (0, 1), (-1, 0), (-1, 0), (1, 0), (-1, 0), (-1, 0), (0, 1), (-1, 0)]","[10, 4]","[0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 1]",2,8,6,180
2,model35,5,0,9,0,7,7,"[1317, 1321, 1324, 1327, 1330, 1334, 1337, 1340, 1343]","[(7, 7), [7, 6], [7, 5], [7, 4], [7, 3], [7, 2], [7, 1], [7, 0], [6, 0], [5, 0]]","[(0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (-1, 0), (-1, 0)]",[],"[0, 0, 0, 0, 0, 0, 0, 1, 1]",0,4,7,0
3,model35,11,4,11,10,3,7,"[1308, 1310, 1312, 1314, 1315, 1317, 1319, 1320, 1322, 1324, 1325]","[(3, 7), [4, 7], [5, 7], [6, 7], [7, 7], [8, 7], [9, 7], [10, 7], [10, 8], [10, 9], [11, 9], [11, 10]]","[(1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (0, 1), (0, 1), (1, 0), (0, 1)]",[],"[0, 0, 0, 0, 0, 0, 0, 2, 2, 0, 2]",0,6,8,90
4,model35,12,5,12,9,6,7,"[1315, 1319, 1322, 1325, 1328, 1331, 1333, 1335, 1337, 1338]","[(6, 7), [7, 7], [6, 7], [7, 7], [8, 7], [9, 7], [10, 7], [11, 7], [12, 7], [12, 8], [12, 9]]","[(1, 0), (-1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (0, 1), (0, 1)]",[2],"[0, 0, 0, 0, 0, 0, 0, 0, 2, 2]",1,4,6,90
5,model35,5,4,9,4,7,12,"[1310, 1311, 1313, 1315, 1316, 1318, 1320, 1321, 1323, 1324, 1326, 1328]","[(7, 12), [7, 11], [7, 10], [7, 9], [7, 8], [7, 7], [7, 8], [7, 7], [7, 6], [6, 6], [6, 5], [6, 4], [5, 4]]","[(0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, 1), (0, -1), (0, -1), (-1, 0), (0, -1), (0, -1), (-1, 0)]","[6, 9]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",2,4,8,0
6,model35,10,3,10,11,3,7,"[1307, 1308, 1310, 1312, 1313, 1315, 1317, 1319, 1320, 1322, 1324, 1326, 1327]","[(3, 7), [3, 6], [4, 6], [5, 6], [6, 6], [7, 6], [8, 6], [8, 5], [9, 5], [9, 6], [9, 5], [9, 4], [9, 3], [10, 3]]","[(0, -1), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (0, -1), (1, 0), (0, 1), (0, -1), (0, -1), (0, -1), (1, 0)]","[1, 9]","[0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 0]",2,8,7,90
7,model35,5,3,5,11,13,7,"[1313, 1314, 1316, 1317, 1319, 1321, 1322, 1324, 1325, 1327, 1328, 1330]","[(13, 7), [12, 7], [11, 7], [10, 7], [9, 7], [8, 7], [7, 7], [6, 7], [6, 8], [6, 9], [6, 10], [6, 11], [5, 11]]","[(-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (0, 1), (0, 1), (0, 1), (0, 1), (-1, 0)]",[],"[0, 0, 0, 0, 0, 0, 0, 2, 2, 2, 2, 0]",0,8,8,270
8,model35,10,4,10,10,3,7,"[1324, 1330, 1334, 1338, 1341, 1345, 1351, 1355, 1359, 1362]","[(3, 7), [4, 7], [5, 7], [6, 7], [6, 8], [7, 8], [8, 8], [9, 8], [9, 9], [10, 9], [10, 10]]","[(1, 0), (1, 0), (1, 0), (0, 1), (1, 0), (1, 0), (1, 0), (0, 1), (1, 0), (0, 1)]",[4],"[0, 0, 0, 0, 0, 0, 0, 2, 0, 2]",1,6,7,90
9,model35,3,13,11,13,7,6,"[1313, 1320, 1327, 1332, 1338, 1345, 1350, 1353, 1356, 1359, 1362]","[(7, 6), [7, 7], [7, 8], [7, 9], [7, 10], [7, 11], [7, 12], [8, 12], [9, 12], [10, 12], [10, 13], [11, 13]]","[(0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (-1, 0), (1, 0), (1, 0), (0, 1), (1, 0)]",[7],"[0, 0, 0, 0, 0, 0, 1, 2, 2, 0, 2]",special,8,7,180
