,name,bean1GridX,bean1GridY,bean2GridX,bean2GridY,playerGridX,playerGridY,reactionTime,trajectory,aimAction,noisePoint,goal,noiseNumber,bottom,height,direction
0,model15,13,4,13,10,6,7,"[1311, 1314, 1320, 1323, 1326, 1330, 1334, 1336, 1337, 1338, 1340, 1341]","[(6, 7), [5, 7], [6, 7], [7, 7], [8, 7], [9, 7], [10, 7], [11, 7], [12, 7], [12, 6], [12, 5], [13, 5], [13, 4]]","[(-1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (0, -1), (0, -1), (1, 0), (0, -1)]",[1],"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1]",1,6,7,90
1,model15,10,3,10,11,2,7,"[1306, 1308, 1310, 1312, 1315, 1316, 1318, 1320, 1321, 1322, 1324, 1326]","[(2, 7), [3, 7], [4, 7], [5, 7], [6, 7], [7, 7], [8, 7], [9, 7], [9, 6], [9, 5], [10, 5], [10, 4], [10, 3]]","[(1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (0, -1), (0, -1), (1, 0), (0, -1), (0, -1)]",[10],"[0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1]",1,8,8,90
2,model15,5,3,9,3,7,10,"[1311, 1313, 1314, 1315, 1316, 1318, 1319, 1321, 1322]","[(7, 10), [7, 9], [7, 8], [7, 7], [7, 6], [7, 5], [8, 5], [8, 4], [8, 3], [9, 3]]","[(0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (1, 0), (0, -1), (0, -1), (1, 0)]",[6],"[0, 0, 0, 0, 0, 0, 0, 0, 2]",1,4,7,0
3,model15,6,3,6,11,0,7,"[1308, 1310, 1312, 1313, 1314, 1315, 1317, 1319, 1322, 1323]","[(0, 7), [1, 7], [2, 7], [2, 8], [3, 8], [4, 8], [4, 9], [4, 10], [5, 10], [5, 11], [6, 11]]","[(1, 0), (1, 0), (0, 1), (1, 0), (1, 0), (0, 1), (0, 1), (1, 0), (0, 1), (1, 0)]","[3, 7]","[0, 0, 0, 0, 0, 2, 0, 0, 2, 0]",2,8,6,90
4,model15,5,11,9,11,7,3,"[1320, 1321, 1323, 1324, 1325, 1327, 1328, 1329, 1330, 1332]","[(7, 3), [7, 4], [7, 5], [7, 6], [7, 7], [7, 8], [7, 9], [7, 10], [7, 11], [6, 11], [5, 11]]","[(0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (-1, 0), (-1, 0)]",[],"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1]",0,4,8,180
5,model15,5,5,9,5,7,11,"[1306, 1307, 1309, 1310, 1312, 1313, 1315, 1316]","[(7, 11), [7, 10], [7, 9], [7, 8], [7, 7], [8, 7], [8, 6], [8, 5], [9, 5]]","[(0, -1), (0, -1), (0, -1), (0, -1), (1, 0), (0, -1), (0, -1), (1, 0)]",[5],"[0, 0, 0, 0, 0, 0, 0, 2]",1,4,6,0
6,model15,12,4,12,10,4,7,"[1307, 1309, 1310, 1311, 1313, 1314, 1315, 1316, 1317, 1319, 1320, 1322, 1323]","[(4, 7), [5, 7], [6, 7], [7, 7], [8, 7], [9, 7], [10, 7], [11, 7], [11, 8], [11, 9], [12, 9], [13, 9], [13, 10], [12, 10]]","[(1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (0, 1), (0, 1), (1, 0), (1, 0), (0, 1), (-1, 0)]","[8, 11]","[0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 2, 2, 0]",2,6,8,90
7,model15,12,4,12,10,6,7,"[1307, 1308, 1310, 1311, 1312, 1313, 1314, 1316, 1317]","[(6, 7), [7, 7], [8, 7], [8, 6], [9, 6], [10, 6], [11, 6], [11, 5], [12, 5], [12, 4]]","[(1, 0), (1, 0), (0, -1), (1, 0), (1, 0), (1, 0), (0, -1), (1, 0), (0, -1)]",[3],"[0, 0, 0, 0, 0, 0, 1, 0, 1]",1,6,6,90
8,model15,3,11,11,11,7,4,"[1308, 1312, 1315, 1317, 1320, 1322, 1325, 1328, 1332, 1334, 1336]","[(7, 4), [7, 5], [7, 6], [7, 7], [7, 8], [7, 9], [7, 10], [6, 10], [5, 10], [4, 10], [4, 11], [3, 11]]","[(0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (-1, 0), (-1, 0), (-1, 0), (0, 1), (-1, 0)]",[],"[0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1]",0,8,7,180
9,model15,14,5,14,9,7,7,"[1306, 1307, 1309, 1310, 1311, 1312, 1314, 1315, 1317]","[(7, 7), [8, 7], [9, 7], [10, 7], [11, 7], [12, 7], [13, 7], [14, 7], [14, 6], [14, 5]]","[(1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (0, 1), (0, -1)]",[8],"[0, 0, 0, 0, 0, 0, 0, 2, 1]",special,4,7,90
