,name,bean1GridX,bean1GridY,bean2GridX,bean2GridY,playerGridX,playerGridY,reactionTime,trajectory,aimAction,noisePoint,goal,noiseNumber,bottom,height,direction
0,model9,4,6,10,6,7,14,"[1307, 1309, 1312, 1314, 1317, 1319, 1321, 1324, 1327, 1329, 1331]","[(7, 14), [6, 14], [6, 13], [6, 12], [6, 11], [6, 10], [6, 9], [6, 8], [6, 7], [5, 7], [5, 6], [4, 6]]","[(-1, 0), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (-1, 0), (0, -1), (-1, 0)]",[1],"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1]",1,6,8,0
1,model9,6,4,6,10,13,7,"[1307, 1309, 1310, 1312, 1313, 1315, 1317, 1318, 1320, 1322]","[(13, 7), [12, 7], [11, 7], [10, 7], [9, 7], [8, 7], [8, 8], [7, 8], [7, 9], [6, 9], [6, 10]]","[(-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (0, 1), (-1, 0), (0, 1), (-1, 0), (0, 1)]",[6],"[0, 0, 0, 0, 0, 0, 0, 2, 0, 2]",1,6,7,270
2,model9,8,3,8,11,2,7,"[1309, 1311, 1314, 1315, 1317, 1318, 1320, 1323, 1325, 1327, 1329, 1331]","[(2, 7), [3, 7], [4, 7], [5, 7], [6, 7], [7, 7], [7, 8], [7, 9], [6, 9], [7, 9], [7, 10], [7, 11], [8, 11]]","[(1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (0, 1), (0, 1), (-1, 0), (1, 0), (0, 1), (0, 1), (1, 0)]",[8],"[0, 0, 0, 0, 0, 2, 2, 2, 0, 2, 2, 0]",1,8,6,90
3,model9,13,4,13,10,7,7,"[1311, 1315, 1319, 1323, 1326, 1331, 1335, 1340, 1344, 1349, 1352]","[(7, 7), [6, 7], [7, 7], [8, 7], [9, 7], [9, 8], [10, 8], [11, 8], [12, 8], [12, 9], [13, 9], [13, 10]]","[(-1, 0), (1, 0), (1, 0), (1, 0), (0, 1), (1, 0), (1, 0), (1, 0), (0, 1), (1, 0), (0, 1)]","[1, 5]","[0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 2]",2,6,6,90
4,model9,13,3,13,11,5,7,"[1309, 1311, 1315, 1318, 1321, 1324, 1327, 1330, 1334, 1336, 1339, 1342]","[(5, 7), [6, 7], [7, 7], [8, 7], [9, 7], [10, 7], [10, 6], [11, 6], [11, 5], [12, 5], [12, 4], [13, 4], [13, 3]]","[(1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (0, -1), (1, 0), (0, -1), (1, 0), (0, -1), (1, 0), (0, -1)]",[6],"[0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1]",1,8,8,90
5,model9,6,5,6,9,14,7,"[1309, 1311, 1312, 1314, 1316, 1318, 1319, 1321, 1322, 1324]","[(14, 7), [13, 7], [12, 7], [11, 7], [10, 7], [9, 7], [8, 7], [7, 7], [6, 7], [6, 8], [6, 9]]","[(-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (0, 1), (0, 1)]",[],"[0, 0, 0, 0, 0, 0, 0, 0, 2, 2]",0,4,8,270
6,model9,5,12,9,12,7,5,"[1314, 1318, 1322, 1325, 1330, 1333, 1337, 1341, 1345]","[(7, 5), [7, 6], [7, 7], [7, 8], [7, 9], [7, 10], [7, 11], [7, 12], [6, 12], [5, 12]]","[(0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (-1, 0), (-1, 0)]",[],"[0, 0, 0, 0, 0, 0, 0, 1, 1]",0,4,7,180
7,model9,13,5,13,9,7,7,"[1318, 1324, 1330, 1341, 1345, 1348, 1351, 1355, 1357, 1359, 1362, 1364]","[(7, 7), [6, 7], [7, 7], [8, 7], [9, 7], [10, 7], [11, 7], [12, 7], [11, 7], [12, 7], [13, 7], [13, 8], [13, 9]]","[(-1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (-1, 0), (1, 0), (1, 0), (0, 1), (0, 1)]","[8, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2]",2,4,6,90
8,model9,3,12,11,12,7,5,"[1311, 1314, 1317, 1321, 1324, 1328, 1331, 1334, 1337, 1340, 1344, 1348, 1351]","[(7, 5), [7, 6], [7, 7], [7, 8], [7, 9], [7, 10], [7, 11], [6, 11], [5, 11], [4, 11], [5, 11], [4, 11], [4, 12], [3, 12]]","[(0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (-1, 0), (-1, 0), (-1, 0), (1, 0), (-1, 0), (0, 1), (-1, 0)]",[10],"[0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 1]",1,8,7,180
9,model9,11,3,11,11,4,7,"[1313, 1316, 1319, 1322, 1325, 1328, 1333, 1336, 1340, 1343, 1346]","[(4, 7), [5, 7], [6, 7], [7, 7], [8, 7], [9, 7], [10, 7], [10, 6], [10, 5], [10, 4], [11, 4], [11, 3]]","[(1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (0, 1), (0, -1), (0, -1), (1, 0), (0, -1)]",[7],"[0, 0, 0, 0, 0, 0, 2, 1, 1, 0, 1]",special,8,7,90
