,name,bean1GridX,bean1GridY,bean2GridX,bean2GridY,playerGridX,playerGridY,reactionTime,trajectory,aimAction,noisePoint,goal,noiseNumber,bottom,height,direction
0,model47,7,4,7,10,13,7,"[1311, 1315, 1319, 1323, 1326, 1329, 1333, 1336, 1340, 1342, 1344]","[(13, 7), [14, 7], [14, 8], [13, 8], [12, 8], [11, 8], [10, 8], [9, 8], [8, 8], [8, 9], [7, 9], [7, 10]]","[(1, 0), (0, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (0, 1), (-1, 0), (0, 1)]","[2, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 2]",2,6,6,270
1,model47,6,3,6,11,0,7,"[1312, 1314, 1317, 1320, 1322, 1325, 1327, 1329, 1332, 1335]","[(0, 7), [1, 7], [2, 7], [3, 7], [4, 7], [5, 7], [5, 6], [5, 5], [5, 4], [5, 3], [6, 3]]","[(1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (0, -1), (0, -1), (0, -1), (0, -1), (1, 0)]",[],"[0, 0, 0, 0, 0, 1, 1, 1, 1, 0]",0,8,6,90
2,model47,5,11,9,11,7,4,"[1316, 1317, 1319, 1320, 1322, 1323, 1325, 1327, 1329]","[(7, 4), [7, 5], [7, 6], [7, 7], [7, 8], [7, 9], [7, 10], [8, 10], [8, 11], [9, 11]]","[(0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (1, 0), (0, 1), (1, 0)]",[7],"[0, 0, 0, 0, 0, 0, 0, 0, 2]",1,4,7,180
3,model47,8,5,8,9,0,7,"[1308, 1311, 1316, 1320, 1323, 1326, 1329, 1331, 1334, 1337]","[(0, 7), [1, 7], [2, 7], [3, 7], [4, 7], [5, 7], [5, 6], [6, 6], [7, 6], [8, 6], [8, 5]]","[(1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (0, -1), (1, 0), (1, 0), (1, 0), (0, -1)]",[6],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",1,4,8,90
4,model47,5,3,5,11,13,7,"[1316, 1321, 1327, 1332, 1336, 1339, 1342, 1345, 1348, 1352, 1356, 1359, 1361, 1363]","[(13, 7), [12, 7], [11, 7], [10, 7], [11, 7], [10, 7], [10, 6], [9, 6], [8, 6], [7, 6], [7, 5], [6, 5], [6, 4], [6, 3], [5, 3]]","[(-1, 0), (-1, 0), (-1, 0), (1, 0), (-1, 0), (0, -1), (-1, 0), (-1, 0), (-1, 0), (0, -1), (-1, 0), (0, -1), (0, -1), (-1, 0)]","[6, 4]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0]",2,8,8,270
5,model47,3,13,11,13,7,6,"[1311, 1313, 1314, 1316, 1318, 1319, 1321, 1323, 1324, 1326, 1328]","[(7, 6), [7, 7], [7, 8], [7, 9], [7, 10], [7, 11], [7, 12], [8, 12], [9, 12], [10, 12], [10, 13], [11, 13]]","[(0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (1, 0), (1, 0), (1, 0), (0, 1), (1, 0)]",[],"[0, 0, 0, 0, 0, 0, 2, 2, 2, 0, 2]",0,8,7,180
6,model47,5,4,9,4,7,10,"[1306, 1308, 1309, 1311, 1312, 1314, 1315, 1317]","[(7, 10), [7, 9], [7, 8], [7, 7], [7, 6], [7, 5], [7, 4], [6, 4], [5, 4]]","[(0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (-1, 0), (-1, 0)]",[],"[0, 0, 0, 0, 0, 0, 1, 1]",0,4,6,0
7,model47,13,4,13,10,6,7,"[1310, 1315, 1318, 1322, 1326, 1329, 1334, 1338, 1342, 1346, 1350, 1353]","[(6, 7), [7, 7], [8, 7], [9, 7], [10, 7], [11, 7], [12, 7], [12, 6], [12, 5], [11, 5], [12, 5], [13, 5], [13, 4]]","[(1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (0, -1), (0, -1), (-1, 0), (1, 0), (1, 0), (0, -1)]",[9],"[0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1]",1,6,7,90
8,model47,4,6,10,6,7,14,"[1315, 1321, 1326, 1330, 1334, 1337, 1340, 1343, 1347, 1350, 1353, 1356, 1359]","[(7, 14), [7, 13], [8, 13], [8, 12], [8, 11], [7, 11], [7, 10], [7, 9], [7, 8], [7, 7], [6, 7], [5, 7], [5, 6], [4, 6]]","[(0, -1), (1, 0), (0, -1), (0, -1), (-1, 0), (0, -1), (0, -1), (0, -1), (0, -1), (-1, 0), (-1, 0), (0, -1), (-1, 0)]","[2, 5]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1]",2,6,8,0
9,model47,4,2,10,2,7,9,"[1312, 1317, 1321, 1326, 1331, 1338, 1343, 1348, 1350, 1353]","[(7, 9), [7, 8], [7, 7], [7, 6], [7, 5], [7, 4], [7, 3], [8, 3], [9, 3], [9, 2], [10, 2]]","[(0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (-1, 0), (1, 0), (0, -1), (1, 0)]",[7],"[0, 0, 0, 0, 0, 0, 1, 2, 0, 2]",special,6,7,0
