,name,bean1GridX,bean1GridY,bean2GridX,bean2GridY,playerGridX,playerGridY,reactionTime,trajectory,aimAction,noisePoint,goal,noiseNumber,bottom,height,direction
0,model16,9,3,9,11,2,7,"[1312, 1316, 1320, 1322, 1324, 1326, 1330, 1331, 1333, 1334, 1336, 1337, 1339, 1340, 1342]","[(2, 7), [3, 7], [4, 7], [5, 7], [6, 7], [5, 7], [6, 7], [7, 7], [8, 7], [8, 8], [8, 9], [7, 9], [8, 9], [8, 10], [8, 11], [9, 11]]","[(1, 0), (1, 0), (1, 0), (1, 0), (-1, 0), (1, 0), (1, 0), (1, 0), (0, 1), (0, 1), (-1, 0), (1, 0), (0, 1), (0, 1), (1, 0)]","[11, 5]","[0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 2, 0, 2, 2, 0]",2,8,7,90
1,model16,4,4,4,10,10,7,"[1306, 1308, 1309, 1310, 1312, 1313, 1314, 1316, 1317]","[(10, 7), [9, 7], [8, 7], [7, 7], [6, 7], [5, 7], [5, 6], [5, 5], [4, 5], [4, 4]]","[(-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (0, -1), (0, -1), (-1, 0), (0, -1)]",[],"[0, 0, 0, 0, 0, 1, 1, 0, 1]",0,6,6,270
2,model16,5,10,9,10,7,3,"[1312, 1313, 1314, 1316, 1317, 1318, 1319, 1320, 1322]","[(7, 3), [7, 4], [7, 5], [7, 6], [7, 7], [7, 8], [6, 8], [6, 9], [6, 10], [5, 10]]","[(0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (-1, 0), (0, 1), (0, 1), (-1, 0)]",[6],"[0, 0, 0, 0, 0, 0, 0, 0, 1]",1,4,7,180
3,model16,4,3,4,11,12,7,"[1313, 1318, 1323, 1327, 1332, 1337, 1342, 1346, 1352, 1357, 1362, 1367]","[(12, 7), [11, 7], [10, 7], [9, 7], [8, 7], [7, 7], [7, 8], [6, 8], [6, 9], [5, 9], [5, 10], [5, 11], [4, 11]]","[(-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (0, 1), (-1, 0), (0, 1), (-1, 0), (0, 1), (0, 1), (-1, 0)]",[6],"[0, 0, 0, 0, 0, 0, 0, 2, 0, 2, 2, 0]",1,8,8,270
4,model16,5,12,9,12,7,4,"[1308, 1309, 1310, 1312, 1313, 1314, 1315, 1316, 1317, 1319]","[(7, 4), [7, 5], [7, 6], [7, 7], [7, 8], [7, 9], [7, 10], [7, 11], [7, 12], [6, 12], [5, 12]]","[(0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (-1, 0), (-1, 0)]",[],"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1]",0,4,8,180
5,model16,10,4,10,10,2,7,"[1306, 1307, 1309, 1310, 1311, 1312, 1313, 1314, 1316, 1317, 1318]","[(2, 7), [3, 7], [4, 7], [5, 7], [5, 8], [6, 8], [7, 8], [8, 8], [9, 8], [10, 8], [10, 9], [10, 10]]","[(1, 0), (1, 0), (1, 0), (0, 1), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (0, 1), (0, 1)]","[9, 4]","[0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 2]",2,6,8,90
6,model16,2,3,2,11,8,7,"[1308, 1310, 1311, 1312, 1313, 1315, 1316, 1317, 1318, 1319, 1321, 1322, 1323, 1324]","[(8, 7), [7, 7], [6, 7], [5, 7], [6, 7], [7, 7], [6, 7], [5, 7], [4, 7], [3, 7], [3, 8], [3, 9], [3, 10], [2, 10], [2, 11]]","[(-1, 0), (-1, 0), (-1, 0), (1, 0), (1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (0, 1), (0, 1), (0, 1), (-1, 0), (0, 1)]","[5, 4]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 2, 0, 2]",2,8,6,270
7,model16,7,5,7,9,1,7,"[1309, 1311, 1313, 1315, 1317, 1319, 1321, 1324]","[(1, 7), [2, 7], [3, 7], [4, 7], [4, 8], [5, 8], [6, 8], [7, 8], [7, 9]]","[(1, 0), (1, 0), (1, 0), (0, 1), (1, 0), (1, 0), (1, 0), (0, 1)]",[4],"[0, 0, 0, 0, 0, 0, 0, 2]",1,4,6,90
8,model16,12,4,12,10,5,7,"[1314, 1316, 1319, 1320, 1322, 1323, 1325, 1326, 1328, 1329]","[(5, 7), [6, 7], [7, 7], [8, 7], [9, 7], [10, 7], [11, 7], [11, 8], [11, 9], [12, 9], [12, 10]]","[(1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (0, 1), (0, 1), (1, 0), (0, 1)]",[],"[0, 0, 0, 0, 0, 0, 2, 2, 0, 2]",0,6,7,90
9,model16,11,4,11,10,4,7,"[1306, 1308, 1309, 1310, 1312, 1313, 1314, 1316, 1318, 1320]","[(4, 7), [5, 7], [6, 7], [7, 7], [8, 7], [9, 7], [10, 7], [10, 8], [10, 9], [11, 9], [11, 10]]","[(1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (0, -1), (0, 1), (1, 0), (0, 1)]",[7],"[0, 0, 0, 0, 0, 0, 1, 2, 0, 2]",special,6,7,90
