,name,bean1GridX,bean1GridY,bean2GridX,bean2GridY,playerGridX,playerGridY,reactionTime,trajectory,aimAction,noisePoint,goal,noiseNumber,bottom,height,direction
0,softmaxModel48,4,8,10,8,7,1,"[9, 13, 17, 21, 25, 29, 33, 37, 41, 45, 49, 53, 57, 61, 65, 70, 74, 78, 82, 86, 91, 95, 99, 103, 107, 111, 115, 119, 123, 127, 131, 135, 139, 143, 147, 151, 155, 159, 163, 167, 171, 175, 179, 183, 187, 191, 195, 199, 204, 208, 212, 216, 220, 224, 228, 231, 235, 239, 243, 248, 252, 256, 260, 264, 268, 272, 276, 281]","[(7, 1), [8, 1], [7, 1], [7, 2], [7, 1], [8, 1], [9, 1], [10, 1], [10, 0], [11, 0], [11, 0], [11, 1], [10, 1], [10, 2], [11, 2], [11, 1], [11, 0], [11, 0], [11, 1], [10, 1], [9, 1], [10, 1], [11, 1], [11, 2], [11, 3], [10, 3], [11, 3], [10, 3], [11, 3], [10, 3], [9, 3], [10, 3], [10, 2], [11, 2], [10, 2], [10, 1], [10, 2], [10, 3], [9, 3], [10, 3], [9, 3], [10, 3], [10, 2], [9, 2], [9, 3], [8, 3], [8, 2], [8, 3], [8, 4], [7, 4], [7, 5], [6, 5], [6, 4], [6, 3], [5, 3], [5, 4], [6, 4], [6, 3], [7, 3], [8, 3], [9, 3], [10, 3], [10, 4], [10, 3], [10, 4], [10, 5], [10, 6], [10, 7], [10, 8]]","[(1, 0), (-1, 0), (0, 1), (1, 0), (1, 0), (1, 0), (1, 0), (0, -1), (1, 0), (0, -1), (0, 1), (-1, 0), (0, 1), (1, 0), (0, -1), (0, -1), (0, -1), (0, 1), (-1, 0), (-1, 0), (1, 0), (1, 0), (0, 1), (0, 1), (-1, 0), (1, 0), (-1, 0), (1, 0), (-1, 0), (-1, 0), (1, 0), (0, -1), (1, 0), (-1, 0), (0, -1), (0, 1), (0, 1), (-1, 0), (1, 0), (-1, 0), (1, 0), (0, -1), (-1, 0), (0, 1), (-1, 0), (0, -1), (0, 1), (0, 1), (-1, 0), (0, 1), (-1, 0), (0, -1), (0, -1), (-1, 0), (0, 1), (1, 0), (0, -1), (1, 0), (1, 0), (1, 0), (1, 0), (0, 1), (0, -1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1)]","[4, 1]","[0, 1, 0, 2, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 1, 2, 1, 2, 0, 1, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 2, 0, 2, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0]",2,6,7,180
1,softmaxModel48,5,14,9,14,7,7,"[10, 14, 18, 22, 26, 31, 36, 41, 45, 49, 53, 57, 62, 66, 70, 74, 78, 82, 86, 91, 95, 100, 105, 110, 115, 119, 124, 128, 132, 136, 140, 144, 148, 153, 157, 161, 165, 169, 173, 178, 183, 187, 191, 195, 199, 203, 207, 212, 216, 220, 224, 228, 232, 236, 240, 244, 249, 253, 257, 261, 266, 270, 275, 279, 284, 288, 292, 297, 301, 305, 309, 314, 318, 323, 327, 331, 335, 340, 344, 348, 352, 356, 360, 364, 369, 373, 377, 381, 385, 389, 394, 398, 403, 407, 411, 415, 419, 423, 428, 432, 437, 442, 446, 450, 454, 459, 463, 467, 471, 476, 480, 484, 489, 493, 498, 502, 506, 511, 515, 519]","[(7, 7), [8, 7], [9, 7], [10, 7], [9, 7], [9, 8], [9, 7], [9, 6], [10, 6], [10, 5], [10, 6], [10, 5], [10, 6], [9, 6], [10, 6], [9, 6], [8, 6], [7, 6], [6, 6], [7, 6], [7, 7], [6, 7], [6, 8], [6, 9], [6, 8], [6, 9], [6, 10], [5, 10], [4, 10], [4, 11], [4, 10], [3, 10], [3, 11], [4, 11], [3, 11], [4, 11], [4, 10], [4, 9], [4, 8], [4, 9], [5, 9], [5, 10], [6, 10], [6, 9], [7, 9], [8, 9], [8, 8], [9, 8], [10, 8], [10, 9], [10, 8], [9, 8], [9, 9], [10, 9], [10, 10], [11, 10], [12, 10], [12, 9], [13, 9], [12, 9], [12, 8], [12, 9], [12, 10], [12, 11], [12, 12], [12, 11], [12, 12], [12, 13], [12, 14], [11, 14], [11, 13], [11, 12], [11, 13], [12, 13], [11, 13], [11, 12], [11, 11], [10, 11], [10, 10], [10, 9], [10, 8], [9, 8], [9, 9], [9, 10], [10, 10], [11, 10], [12, 10], [11, 10], [12, 10], [11, 10], [11, 11], [12, 11], [13, 11], [12, 11], [12, 12], [12, 11], [13, 11], [13, 12], [13, 13], [13, 14], [13, 13], [12, 13], [13, 13], [13, 12], [14, 12], [14, 12], [14, 13], [14, 13], [14, 13], [14, 12], [13, 12], [14, 12], [14, 13], [13, 13], [12, 13], [11, 13], [11, 12], [11, 13], [10, 13], [10, 14], [9, 14]]","[(1, 0), (1, 0), (1, 0), (-1, 0), (0, 1), (0, -1), (0, -1), (1, 0), (0, -1), (0, 1), (0, -1), (0, 1), (-1, 0), (1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (1, 0), (0, 1), (-1, 0), (0, 1), (0, 1), (0, -1), (0, 1), (0, 1), (-1, 0), (-1, 0), (0, 1), (0, -1), (-1, 0), (0, 1), (1, 0), (-1, 0), (1, 0), (0, -1), (0, -1), (0, -1), (0, 1), (1, 0), (0, 1), (1, 0), (0, -1), (1, 0), (1, 0), (0, -1), (1, 0), (1, 0), (0, 1), (0, -1), (-1, 0), (0, 1), (1, 0), (0, 1), (1, 0), (1, 0), (0, -1), (1, 0), (-1, 0), (0, -1), (0, 1), (0, 1), (0, 1), (0, 1), (0, -1), (0, 1), (0, 1), (0, 1), (-1, 0), (0, -1), (0, -1), (0, 1), (1, 0), (-1, 0), (0, -1), (0, -1), (-1, 0), (0, -1), (0, -1), (0, -1), (-1, 0), (0, 1), (0, 1), (1, 0), (1, 0), (1, 0), (-1, 0), (1, 0), (-1, 0), (0, 1), (1, 0), (1, 0), (-1, 0), (0, 1), (0, -1), (1, 0), (0, 1), (0, 1), (0, 1), (0, -1), (-1, 0), (1, 0), (0, -1), (1, 0), (1, 0), (0, 1), (1, 0), (1, 0), (0, -1), (-1, 0), (1, 0), (0, 1), (-1, 0), (-1, 0), (-1, 0), (0, -1), (0, 1), (-1, 0), (0, 1), (-1, 0)]",[1],"[0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 2, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 2, 2, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,4,7,180
2,softmaxModel48,6,3,6,11,0,7,"[9, 13, 17, 21, 26, 30, 34, 38, 42, 46, 50, 54, 58, 63, 67, 71, 75, 79, 83, 88, 92, 96, 100, 104, 108, 112, 117, 121, 125, 130, 134, 138, 142, 146, 150, 155, 159, 164, 168, 172, 176, 180, 185, 189, 193, 197, 201, 205, 209, 213, 217, 221, 225, 229, 233, 237, 241, 245, 249, 253, 257, 261, 266, 270, 274, 278, 282, 286, 290, 294, 298, 302, 306, 310, 314, 318, 323, 327, 331, 335, 339, 343, 347, 351, 355, 359, 363, 367, 371, 375, 379, 384, 388, 392, 396, 400, 404, 408, 412, 416, 420, 423, 427, 431, 435, 439, 443, 447, 451, 456, 460, 464, 468, 472, 476, 481, 485, 489, 493, 498, 502, 506, 510, 514, 518, 522, 526, 530, 534, 538, 542, 546, 550, 554, 558, 563, 568, 572, 577, 582, 586, 590, 594, 598, 602, 606, 610, 614, 618, 622, 626, 630, 634, 638, 642, 647, 651, 655, 659, 663, 667, 671, 675, 679, 683, 687, 691, 695, 699, 703, 707, 712, 716, 719, 724, 728, 732, 736, 740, 744, 748, 752, 756, 760, 765, 769, 773, 777, 781, 785, 789, 793, 797, 801, 805, 809, 813, 817, 821, 825, 829, 833, 837, 841, 845, 849, 853, 857, 862, 866, 870, 874, 878, 882, 886, 890, 894, 898, 902, 906, 910, 915, 919, 923, 927, 931, 935, 939, 943, 947, 951, 955, 959, 963, 967, 971, 975, 979, 983, 987, 991, 995, 999, 1003, 1007, 1012, 1016, 1020, 1024, 1028, 1032, 1036, 1040, 1044, 1048, 1052, 1056, 1060, 1064, 1069, 1073, 1077, 1081, 1086, 1091, 1096, 1100, 1105, 1109, 1114, 1119, 1123, 1127, 1132, 1138, 1142, 1148, 1154, 1158, 1164, 1169, 1174, 1178, 1183, 1188, 1192, 1197, 1201, 1206, 1210, 1215, 1219, 1224, 1228, 1233, 1237, 1241, 1246, 1251, 1256, 1260, 1264, 1270, 1274, 1278, 1282, 1287, 1292, 1296, 1300, 1305, 1309, 1313, 1319, 1324, 1328, 1332, 1337, 1342, 1346, 1351, 1356, 1361, 1365, 1370, 1375, 1379, 1384, 1389, 1393, 1397, 1402, 1407, 1411, 1415, 1420, 1424, 1428, 1432, 1437, 1441, 1446, 1450, 1455, 1459, 1463, 1469, 1473, 1477, 1482, 1487, 1491, 1495, 1500, 1505, 1509, 1513, 1519, 1523, 1528, 1532, 1537, 1541, 1545, 1550, 1555, 1559, 1563, 1568, 1573, 1577, 1581, 1586, 1590, 1594, 1598, 1604, 1608, 1612, 1617, 1622, 1626, 1630, 1636, 1640, 1644, 1649, 1654, 1659, 1663, 1667, 1671, 1675, 1679, 1683, 1687, 1691, 1695, 1699, 1703, 1707, 1711, 1715, 1719, 1723, 1727, 1731, 1736, 1740, 1744, 1748, 1752, 1756, 1760, 1764, 1768, 1772, 1776, 1780, 1784, 1788, 1792, 1796, 1800, 1805, 1809, 1813, 1817, 1821, 1825, 1829, 1833, 1837, 1841, 1845, 1849, 1853, 1857, 1861, 1865, 1869, 1873, 1877, 1881, 1886, 1890, 1894, 1898, 1902, 1906, 1910, 1914, 1918, 1922, 1926, 1930, 1934, 1938, 1942, 1946, 1950, 1954, 1958, 1962, 1966, 1971, 1975, 1979, 1983, 1987, 1991, 1995, 1999, 2003, 2007]","[(0, 7), [0, 6], [0, 7], [1, 7], [1, 6], [0, 6], [0, 5], [0, 5], [1, 5], [2, 5], [2, 6], [1, 6], [1, 5], [1, 6], [0, 6], [0, 7], [0, 8], [0, 8], [0, 7], [1, 7], [0, 7], [1, 7], [2, 7], [3, 7], [4, 7], [4, 6], [4, 7], [4, 8], [5, 8], [4, 8], [3, 8], [4, 8], [5, 8], [5, 9], [6, 9], [7, 9], [7, 10], [8, 10], [8, 9], [8, 10], [9, 10], [10, 10], [10, 11], [9, 11], [8, 11], [8, 10], [8, 9], [7, 9], [8, 9], [8, 8], [8, 7], [9, 7], [10, 7], [11, 7], [12, 7], [12, 8], [12, 7], [12, 8], [11, 8], [11, 9], [11, 10], [11, 11], [11, 10], [12, 10], [13, 10], [13, 9], [14, 9], [13, 9], [14, 9], [14, 9], [14, 8], [14, 7], [13, 7], [13, 8], [12, 8], [12, 9], [13, 9], [14, 9], [13, 9], [13, 10], [12, 10], [12, 11], [12, 12], [12, 11], [13, 11], [13, 10], [12, 10], [12, 9], [13, 9], [13, 8], [13, 9], [13, 10], [14, 10], [14, 11], [14, 10], [14, 11], [14, 10], [13, 10], [14, 10], [14, 9], [14, 9], [14, 10], [14, 9], [14, 10], [14, 10], [14, 10], [14, 11], [14, 11], [14, 10], [13, 10], [14, 10], [13, 10], [12, 10], [12, 9], [12, 10], [11, 10], [10, 10], [10, 11], [9, 11], [9, 12], [10, 12], [10, 11], [10, 12], [9, 12], [10, 12], [11, 12], [11, 13], [12, 13], [12, 12], [11, 12], [11, 11], [12, 11], [12, 10], [11, 10], [11, 11], [12, 11], [11, 11], [10, 11], [10, 12], [9, 12], [9, 11], [8, 11], [7, 11], [8, 11], [9, 11], [10, 11], [10, 10], [9, 10], [9, 9], [8, 9], [8, 10], [8, 11], [9, 11], [10, 11], [11, 11], [11, 10], [11, 9], [10, 9], [11, 9], [11, 8], [11, 7], [12, 7], [12, 6], [11, 6], [10, 6], [9, 6], [9, 5], [10, 5], [10, 6], [9, 6], [8, 6], [7, 6], [7, 5], [8, 5], [8, 6], [7, 6], [6, 6], [6, 5], [7, 5], [8, 5], [8, 6], [9, 6], [8, 6], [9, 6], [9, 5], [9, 4], [9, 5], [8, 5], [7, 5], [7, 6], [7, 7], [8, 7], [8, 6], [8, 5], [7, 5], [7, 4], [6, 4], [7, 4], [6, 4], [7, 4], [7, 5], [8, 5], [8, 4], [8, 5], [9, 5], [9, 4], [9, 5], [10, 5], [10, 6], [9, 6], [9, 5], [9, 6], [9, 7], [9, 8], [9, 9], [10, 9], [10, 8], [10, 9], [10, 10], [9, 10], [9, 9], [9, 8], [9, 7], [9, 8], [9, 9], [9, 8], [10, 8], [10, 9], [10, 8], [11, 8], [11, 9], [10, 9], [11, 9], [11, 8], [10, 8], [10, 9], [11, 9], [11, 10], [10, 10], [10, 11], [10, 12], [10, 11], [11, 11], [10, 11], [10, 12], [10, 11], [11, 11], [11, 10], [11, 11], [11, 12], [12, 12], [13, 12], [13, 11], [14, 11], [14, 11], [13, 11], [13, 12], [13, 11], [12, 11], [12, 12], [11, 12], [11, 11], [11, 10], [11, 9], [10, 9], [10, 8], [10, 7], [10, 8], [11, 8], [10, 8], [9, 8], [9, 9], [10, 9], [10, 8], [9, 8], [9, 9], [10, 9], [11, 9], [11, 8], [11, 9], [12, 9], [11, 9], [10, 9], [11, 9], [12, 9], [12, 10], [13, 10], [13, 11], [13, 12], [14, 12], [13, 12], [12, 12], [12, 11], [12, 12], [11, 12], [10, 12], [10, 13], [10, 14], [9, 14], [10, 14], [11, 14], [12, 14], [12, 13], [12, 14], [12, 14], [13, 14], [14, 14], [13, 14], [14, 14], [14, 14], [13, 14], [12, 14], [12, 14], [13, 14], [13, 14], [13, 14], [13, 14], [14, 14], [14, 13], [14, 12], [14, 13], [14, 13], [14, 12], [13, 12], [13, 11], [13, 10], [13, 11], [13, 12], [14, 12], [13, 12], [14, 12], [14, 11], [14, 10], [14, 10], [14, 9], [14, 9], [14, 10], [14, 11], [14, 11], [13, 11], [13, 12], [12, 12], [11, 12], [12, 12], [12, 13], [13, 13], [13, 12], [13, 13], [12, 13], [13, 13], [14, 13], [13, 13], [13, 14], [13, 14], [13, 14], [13, 14], [13, 14], [12, 14], [12, 14], [12, 14], [13, 14], [13, 14], [13, 14], [14, 14], [14, 14], [14, 13], [14, 14], [14, 14], [14, 14], [14, 13], [13, 13], [12, 13], [12, 14], [12, 13], [13, 13], [14, 13], [14, 13], [14, 14], [13, 14], [13, 13], [12, 13], [12, 12], [13, 12], [12, 12], [12, 11], [13, 11], [12, 11], [12, 12], [12, 13], [12, 14], [12, 14], [11, 14], [12, 14], [11, 14], [11, 13], [11, 12], [12, 12], [13, 12], [13, 13], [13, 14], [14, 14], [14, 13], [14, 13], [14, 13], [13, 13], [13, 14], [14, 14], [13, 14], [12, 14], [11, 14], [11, 13], [10, 13], [9, 13], [9, 12], [9, 13], [10, 13], [10, 12], [11, 12], [11, 13], [11, 12], [11, 13], [10, 13], [11, 13], [10, 13], [10, 14], [9, 14], [8, 14], [7, 14], [8, 14], [9, 14], [8, 14], [8, 14], [8, 14], [8, 13], [7, 13], [8, 13], [8, 14], [7, 14], [7, 13], [7, 14], [8, 14], [8, 13], [8, 12], [8, 11], [7, 11], [7, 12], [7, 11], [8, 11], [9, 11], [9, 10], [8, 10], [7, 10], [6, 10], [6, 9], [6, 8], [5, 8], [5, 9], [5, 10], [4, 10], [4, 9], [5, 9], [6, 9], [6, 10], [6, 9], [6, 10], [7, 10], [7, 9], [7, 8], [6, 8], [6, 7], [6, 6], [6, 5], [5, 5], [5, 4], [5, 3], [6, 3]]","[(0, -1), (0, 1), (1, 0), (0, -1), (-1, 0), (0, -1), (-1, 0), (1, 0), (1, 0), (0, 1), (-1, 0), (0, -1), (0, 1), (-1, 0), (0, 1), (0, 1), (-1, 0), (0, -1), (1, 0), (-1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (0, -1), (0, 1), (0, 1), (1, 0), (-1, 0), (-1, 0), (1, 0), (1, 0), (0, 1), (1, 0), (1, 0), (0, 1), (1, 0), (0, -1), (0, 1), (1, 0), (1, 0), (0, 1), (-1, 0), (-1, 0), (0, -1), (0, -1), (-1, 0), (1, 0), (0, -1), (0, -1), (1, 0), (1, 0), (1, 0), (1, 0), (0, 1), (0, -1), (0, 1), (-1, 0), (0, 1), (0, 1), (0, 1), (0, -1), (1, 0), (1, 0), (0, -1), (1, 0), (-1, 0), (1, 0), (1, 0), (0, -1), (0, -1), (-1, 0), (0, 1), (-1, 0), (0, 1), (1, 0), (1, 0), (-1, 0), (0, 1), (-1, 0), (0, 1), (0, 1), (0, -1), (1, 0), (0, -1), (-1, 0), (0, -1), (1, 0), (0, -1), (0, 1), (0, 1), (1, 0), (0, 1), (0, -1), (0, 1), (0, -1), (-1, 0), (1, 0), (0, -1), (1, 0), (0, 1), (0, -1), (0, 1), (1, 0), (1, 0), (0, 1), (1, 0), (0, -1), (-1, 0), (1, 0), (-1, 0), (-1, 0), (0, -1), (0, 1), (-1, 0), (-1, 0), (0, 1), (-1, 0), (0, 1), (1, 0), (0, -1), (0, 1), (-1, 0), (1, 0), (1, 0), (0, 1), (1, 0), (0, -1), (-1, 0), (0, -1), (1, 0), (0, -1), (-1, 0), (0, 1), (1, 0), (-1, 0), (-1, 0), (0, 1), (-1, 0), (0, -1), (-1, 0), (-1, 0), (1, 0), (1, 0), (1, 0), (0, -1), (-1, 0), (0, -1), (-1, 0), (0, 1), (0, 1), (1, 0), (1, 0), (1, 0), (0, -1), (0, -1), (-1, 0), (1, 0), (0, -1), (0, -1), (1, 0), (0, -1), (-1, 0), (-1, 0), (-1, 0), (0, -1), (1, 0), (0, 1), (-1, 0), (-1, 0), (-1, 0), (0, -1), (1, 0), (0, 1), (-1, 0), (-1, 0), (0, -1), (1, 0), (1, 0), (0, 1), (1, 0), (-1, 0), (1, 0), (0, -1), (0, -1), (0, 1), (-1, 0), (-1, 0), (0, 1), (0, 1), (1, 0), (0, -1), (0, -1), (-1, 0), (0, -1), (-1, 0), (1, 0), (-1, 0), (1, 0), (0, 1), (1, 0), (0, -1), (0, 1), (1, 0), (0, -1), (0, 1), (1, 0), (0, 1), (-1, 0), (0, -1), (0, 1), (0, 1), (0, 1), (0, 1), (1, 0), (0, -1), (0, 1), (0, 1), (-1, 0), (0, -1), (0, -1), (0, -1), (0, 1), (0, 1), (0, -1), (1, 0), (0, 1), (0, -1), (1, 0), (0, 1), (-1, 0), (1, 0), (0, -1), (-1, 0), (0, 1), (1, 0), (0, 1), (-1, 0), (0, 1), (0, 1), (0, -1), (1, 0), (-1, 0), (0, 1), (0, -1), (1, 0), (0, -1), (0, 1), (0, 1), (1, 0), (1, 0), (0, -1), (1, 0), (1, 0), (-1, 0), (0, 1), (0, -1), (-1, 0), (0, 1), (-1, 0), (0, -1), (0, -1), (0, -1), (-1, 0), (0, -1), (0, -1), (0, 1), (1, 0), (-1, 0), (-1, 0), (0, 1), (1, 0), (0, -1), (-1, 0), (0, 1), (1, 0), (1, 0), (0, -1), (0, 1), (1, 0), (-1, 0), (-1, 0), (1, 0), (1, 0), (0, 1), (1, 0), (0, 1), (0, 1), (1, 0), (-1, 0), (-1, 0), (0, -1), (0, 1), (-1, 0), (-1, 0), (0, 1), (0, 1), (-1, 0), (1, 0), (1, 0), (1, 0), (0, -1), (0, 1), (0, 1), (1, 0), (1, 0), (-1, 0), (1, 0), (1, 0), (-1, 0), (-1, 0), (0, 1), (1, 0), (0, 1), (0, 1), (0, 1), (1, 0), (0, -1), (0, -1), (0, 1), (1, 0), (0, -1), (-1, 0), (0, -1), (0, -1), (0, 1), (0, 1), (1, 0), (-1, 0), (1, 0), (0, -1), (0, -1), (1, 0), (0, -1), (1, 0), (0, 1), (0, 1), (1, 0), (-1, 0), (0, 1), (-1, 0), (-1, 0), (1, 0), (0, 1), (1, 0), (0, -1), (0, 1), (-1, 0), (1, 0), (1, 0), (-1, 0), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (-1, 0), (0, 1), (0, 1), (1, 0), (0, 1), (0, 1), (1, 0), (1, 0), (0, -1), (0, 1), (1, 0), (1, 0), (0, -1), (-1, 0), (-1, 0), (0, 1), (0, -1), (1, 0), (1, 0), (1, 0), (0, 1), (-1, 0), (0, -1), (-1, 0), (0, -1), (1, 0), (-1, 0), (0, -1), (1, 0), (-1, 0), (0, 1), (0, 1), (0, 1), (0, 1), (-1, 0), (1, 0), (-1, 0), (0, -1), (0, -1), (1, 0), (1, 0), (0, 1), (0, 1), (1, 0), (0, -1), (1, 0), (1, 0), (-1, 0), (0, 1), (1, 0), (-1, 0), (-1, 0), (-1, 0), (0, -1), (-1, 0), (-1, 0), (0, -1), (0, 1), (1, 0), (0, -1), (1, 0), (0, 1), (0, -1), (0, 1), (-1, 0), (1, 0), (-1, 0), (0, 1), (-1, 0), (-1, 0), (-1, 0), (1, 0), (1, 0), (-1, 0), (0, 1), (0, 1), (0, -1), (-1, 0), (1, 0), (0, 1), (-1, 0), (0, -1), (0, 1), (1, 0), (0, -1), (0, -1), (0, -1), (-1, 0), (0, 1), (0, -1), (1, 0), (1, 0), (0, -1), (-1, 0), (-1, 0), (-1, 0), (0, -1), (0, -1), (-1, 0), (0, 1), (0, 1), (-1, 0), (0, -1), (1, 0), (1, 0), (0, 1), (0, -1), (0, 1), (1, 0), (0, -1), (0, -1), (-1, 0), (0, -1), (0, -1), (0, -1), (-1, 0), (0, -1), (0, -1), (1, 0)]",[],"[1, 2, 0, 1, 0, 1, 0, 0, 0, 2, 0, 1, 2, 0, 2, 2, 0, 1, 0, 0, 0, 0, 0, 0, 1, 2, 2, 0, 0, 0, 0, 0, 2, 0, 0, 2, 0, 1, 2, 0, 0, 2, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 2, 1, 2, 0, 2, 2, 2, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 2, 0, 2, 0, 0, 0, 2, 0, 2, 0, 0, 0, 1, 0, 1, 0, 1, 2, 2, 0, 2, 1, 2, 1, 0, 0, 1, 0, 2, 1, 2, 0, 0, 2, 0, 1, 0, 0, 0, 0, 1, 2, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 2, 2, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 0, 2, 0, 0, 0, 1, 0, 2, 0, 0, 1, 0, 0, 2, 0, 0, 0, 1, 1, 2, 0, 0, 2, 2, 0, 1, 1, 0, 1, 0, 0, 0, 0, 2, 0, 1, 2, 0, 1, 2, 0, 2, 0, 1, 2, 2, 2, 2, 0, 1, 2, 2, 0, 1, 1, 1, 2, 2, 1, 0, 2, 1, 0, 2, 0, 0, 1, 0, 2, 0, 2, 0, 2, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 2, 0, 0, 0, 2, 0, 1, 0, 2, 0, 0, 1, 2, 0, 0, 0, 0, 0, 2, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 1, 0, 1, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 2, 2, 0, 1, 0, 0, 2, 1, 2, 0, 1, 1, 0, 1, 1, 1, 0, 1, 1, 0]",0,8,6,90
