,name,bean1GridX,bean1GridY,bean2GridX,bean2GridY,playerGridX,playerGridY,reactionTime,trajectory,aimAction,noisePoint,goal,noiseNumber,bottom,height,direction
0,model38,5,3,9,3,7,9,"[1431, 1557, 1683, 1809, 1935, 2065, 2195, 2322, 2448, 2574]","[(7, 9), [7, 8], [7, 7], [7, 6], [7, 7], [7, 6], [7, 5], [7, 4], [7, 3], [8, 3], [9, 3]]","[(0, -1), (0, -1), (0, -1), (0, 1), (0, -1), (0, -1), (0, -1), (0, -1), (1, 0), (1, 0)]",[4],"[0, 0, 0, 0, 0, 0, 0, 0, 2, 2]",1,4,6,0
1,model38,3,3,3,11,9,7,"[1438, 1564, 1690, 1816, 1942, 2068, 2194, 2320, 2446, 2572, 2700, 2827]","[(9, 7), [8, 7], [7, 7], [7, 8], [6, 8], [6, 7], [5, 7], [4, 7], [4, 8], [4, 9], [4, 10], [3, 10], [3, 11]]","[(-1, 0), (-1, 0), (0, 1), (-1, 0), (0, -1), (-1, 0), (-1, 0), (0, 1), (0, 1), (0, 1), (-1, 0), (0, 1)]","[3, 5]","[0, 0, 0, 0, 0, 0, 0, 2, 2, 2, 0, 2]",2,8,6,270
2,model38,3,8,11,8,7,0,"[1431, 1557, 1683, 1809, 1935, 2061, 2190, 2318, 2444, 2570, 2696, 2823]","[(7, 0), [7, 1], [7, 2], [7, 3], [7, 4], [7, 5], [7, 6], [7, 7], [8, 7], [9, 7], [10, 7], [11, 7], [11, 8]]","[(0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (1, 0), (1, 0), (1, 0), (1, 0), (0, 1)]",[],"[0, 0, 0, 0, 0, 0, 0, 2, 2, 2, 2, 0]",0,8,8,180
3,model38,5,13,9,13,7,6,"[1435, 1561, 1687, 1813, 1939, 2065, 2191, 2317, 2443, 2569, 2695]","[(7, 6), [7, 7], [7, 8], [7, 9], [7, 10], [7, 11], [7, 12], [7, 11], [7, 12], [7, 13], [6, 13], [5, 13]]","[(0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, -1), (0, 1), (0, 1), (-1, 0), (-1, 0)]",[7],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1]",1,4,7,180
4,model38,5,11,9,11,7,3,"[1430, 1556, 1686, 1814, 1940, 2066, 2192, 2318, 2444, 2570]","[(7, 3), [7, 4], [7, 5], [7, 6], [7, 7], [7, 8], [7, 9], [7, 10], [7, 11], [8, 11], [9, 11]]","[(0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (1, 0), (1, 0)]",[],"[0, 0, 0, 0, 0, 0, 0, 0, 2, 2]",0,4,8,180
5,model38,4,4,4,10,12,7,"[1441, 1567, 1693, 1820, 1947, 2073, 2199, 2326, 2452, 2578, 2704, 2831, 2957]","[(12, 7), [12, 6], [11, 6], [10, 6], [9, 6], [8, 6], [7, 6], [8, 6], [7, 6], [6, 6], [5, 6], [5, 5], [4, 5], [4, 4]]","[(0, -1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (1, 0), (-1, 0), (-1, 0), (-1, 0), (0, -1), (-1, 0), (0, -1)]","[1, 7]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1]",2,6,8,270
6,model38,3,5,11,5,7,12,"[1431, 1557, 1683, 1810, 1936, 2063, 2189, 2315, 2442, 2568, 2694, 2820, 2946]","[(7, 12), [7, 11], [8, 11], [8, 10], [8, 9], [8, 8], [8, 7], [9, 7], [9, 6], [8, 6], [9, 6], [10, 6], [11, 6], [11, 5]]","[(0, -1), (1, 0), (0, -1), (0, -1), (0, -1), (0, -1), (1, 0), (0, -1), (-1, 0), (1, 0), (1, 0), (1, 0), (0, -1)]","[9, 2]","[0, 0, 0, 0, 0, 0, 2, 0, 2, 2, 2, 2, 0]",2,8,7,0
7,model38,4,4,10,4,7,11,"[1430, 1556, 1682, 1808, 1934, 2060, 2187, 2313, 2439, 2565]","[(7, 11), [7, 10], [7, 9], [7, 8], [7, 7], [7, 6], [7, 5], [8, 5], [9, 5], [9, 4], [10, 4]]","[(0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (1, 0), (1, 0), (0, -1), (1, 0)]",[],"[0, 0, 0, 0, 0, 0, 2, 2, 0, 2]",0,6,7,0
8,model38,4,13,10,13,7,7,"[1434, 1560, 1686, 1812, 1938, 2064, 2190, 2316, 2442]","[(7, 7), [7, 8], [6, 8], [6, 9], [6, 10], [6, 11], [6, 12], [5, 12], [5, 13], [4, 13]]","[(0, 1), (-1, 0), (0, 1), (0, 1), (0, 1), (0, 1), (-1, 0), (0, 1), (-1, 0)]",[2],"[0, 0, 0, 0, 0, 0, 1, 0, 1]",1,6,6,180
9,model38,0,5,0,9,6,7,"[1430, 1556, 1682, 1808, 1934, 2061, 2188, 2314]","[(6, 7), [5, 7], [4, 7], [3, 7], [2, 7], [1, 7], [0, 7], [0, 8], [0, 9]]","[(-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (0, -1), (0, 1)]",[7],"[0, 0, 0, 0, 0, 0, 1, 2]",special,4,6,270
