,name,bean1GridX,bean1GridY,bean2GridX,bean2GridY,playerGridX,playerGridY,reactionTime,trajectory,aimAction,noisePoint,goal,noiseNumber,bottom,height,direction
0,model32,4,9,10,9,7,1,"[1309, 1310, 1312, 1314, 1315, 1317, 1319, 1320, 1322, 1324, 1326, 1327, 1329]","[(7, 1), [7, 2], [8, 2], [8, 3], [8, 4], [8, 5], [8, 6], [7, 6], [7, 7], [7, 8], [6, 8], [5, 8], [5, 9], [4, 9]]","[(0, 1), (1, 0), (0, 1), (0, 1), (0, 1), (0, 1), (-1, 0), (0, 1), (0, 1), (-1, 0), (-1, 0), (0, 1), (-1, 0)]","[7, 2]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1]",2,6,8,180
1,model32,3,10,11,10,7,2,"[1306, 1308, 1310, 1312, 1314, 1316, 1318, 1319, 1321, 1322, 1324, 1325]","[(7, 2), [7, 3], [7, 4], [7, 5], [7, 6], [7, 7], [7, 8], [7, 9], [6, 9], [5, 9], [4, 9], [3, 9], [3, 10]]","[(0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (0, 1)]",[],"[0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0]",0,8,8,180
2,model32,3,4,3,10,10,7,"[1312, 1314, 1317, 1320, 1322, 1325, 1327, 1330, 1332, 1335, 1337, 1339]","[(10, 7), [9, 7], [8, 7], [7, 7], [6, 7], [5, 7], [4, 7], [4, 6], [4, 5], [4, 6], [4, 5], [3, 5], [3, 4]]","[(-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (0, -1), (0, -1), (0, 1), (0, -1), (-1, 0), (0, -1)]",[9],"[0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1]",1,6,7,270
3,model32,8,4,8,10,2,7,"[1306, 1308, 1310, 1311, 1313, 1314, 1316, 1318, 1319]","[(2, 7), [3, 7], [4, 7], [5, 7], [6, 7], [7, 7], [7, 8], [7, 9], [7, 10], [8, 10]]","[(1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (0, 1), (0, 1), (0, 1), (1, 0)]",[8],"[0, 0, 0, 0, 0, 2, 2, 0, 0]",1,6,6,90
4,model32,7,5,7,9,0,7,"[1311, 1313, 1315, 1318, 1320, 1322, 1323, 1327, 1329]","[(0, 7), [1, 7], [2, 7], [3, 7], [4, 7], [5, 7], [6, 7], [7, 7], [7, 8], [7, 9]]","[(1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (0, 1), (0, 1)]",[],"[0, 0, 0, 0, 0, 0, 0, 2, 2]",0,4,7,90
5,model32,5,12,9,12,7,6,"[1307, 1309, 1311, 1312, 1314, 1316, 1318, 1319, 1321, 1322]","[(7, 6), [6, 6], [7, 6], [7, 7], [7, 8], [7, 9], [7, 10], [7, 11], [7, 12], [8, 12], [9, 12]]","[(-1, 0), (1, 0), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (1, 0), (1, 0)]","[2, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 2, 2]",2,4,6,180
6,model32,3,2,11,2,7,8,"[1311, 1315, 1318, 1323, 1328, 1331, 1335, 1339, 1344, 1347]","[(7, 8), [7, 7], [6, 7], [6, 6], [6, 5], [6, 4], [5, 4], [5, 3], [4, 3], [4, 2], [3, 2]]","[(0, -1), (-1, 0), (0, -1), (0, -1), (0, -1), (-1, 0), (0, -1), (-1, 0), (0, -1), (-1, 0)]",[2],"[0, 0, 0, 0, 0, 1, 0, 1, 0, 1]",1,8,6,0
7,model32,5,10,9,10,7,2,"[1308, 1310, 1311, 1313, 1315, 1316, 1321, 1323, 1325, 1327, 1329, 1330]","[(7, 2), [7, 3], [7, 4], [7, 5], [7, 6], [7, 7], [7, 8], [7, 9], [7, 10], [8, 10], [8, 9], [8, 10], [9, 10]]","[(0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (1, 0), (0, -1), (0, 1), (1, 0)]",[10],"[0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 0, 2]",1,4,8,180
8,model32,12,3,12,11,5,7,"[1314, 1320, 1327, 1333, 1338, 1342, 1346, 1350, 1353, 1359, 1366, 1369, 1370]","[(5, 7), [6, 7], [7, 7], [8, 7], [9, 7], [10, 7], [11, 7], [11, 8], [11, 9], [11, 10], [10, 10], [11, 10], [12, 10], [12, 11]]","[(1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (0, 1), (0, 1), (0, 1), (-1, 0), (1, 0), (1, 0), (0, 1)]",[10],"[0, 0, 0, 0, 0, 0, 2, 2, 2, 0, 0, 0, 2]",1,8,7,90
9,model32,3,12,11,12,7,4,"[1315, 1320, 1325, 1332, 1337, 1346, 1349, 1352, 1355, 1358, 1361, 1364]","[(7, 4), [7, 5], [7, 6], [7, 7], [7, 8], [7, 9], [7, 10], [7, 11], [6, 11], [5, 11], [4, 11], [4, 12], [3, 12]]","[(0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (1, 0), (-1, 0), (-1, 0), (0, 1), (-1, 0)]",[8],"[0, 0, 0, 0, 0, 0, 0, 2, 1, 1, 0, 1]",special,8,8,180
