,name,bean1GridX,bean1GridY,bean2GridX,bean2GridY,playerGridX,playerGridY,reactionTime,trajectory,aimAction,noisePoint,goal,noiseNumber,bottom,height,direction
0,model9,5,4,5,10,12,7,"[1440, 1566, 1692, 1818, 1944, 2070, 2196, 2322, 2448, 2574]","[(12, 7), [11, 7], [10, 7], [9, 7], [8, 7], [7, 7], [6, 7], [6, 6], [6, 5], [5, 5], [5, 4]]","[(-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (0, -1), (0, -1), (-1, 0), (0, -1)]",[],"[0, 0, 0, 0, 0, 0, 1, 1, 0, 1]",0,6,7,270
1,model9,8,5,8,9,0,7,"[1433, 1560, 1687, 1814, 1943, 2069, 2195, 2322, 2448, 2574, 2700, 2827]","[(0, 7), [1, 7], [2, 7], [3, 7], [3, 8], [4, 8], [5, 8], [6, 8], [6, 7], [7, 7], [8, 7], [8, 6], [8, 5]]","[(1, 0), (1, 0), (1, 0), (0, 1), (1, 0), (1, 0), (1, 0), (0, -1), (1, 0), (1, 0), (0, -1), (0, -1)]","[8, 4]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1]",2,4,8,90
2,model9,3,6,11,6,7,12,"[1438, 1564, 1694, 1823, 1953, 2085, 2213, 2339, 2467, 2596]","[(7, 12), [7, 11], [7, 10], [6, 10], [6, 9], [6, 8], [5, 8], [5, 7], [4, 7], [3, 7], [3, 6]]","[(0, -1), (0, -1), (-1, 0), (0, -1), (0, -1), (-1, 0), (0, -1), (-1, 0), (-1, 0), (0, -1)]",[3],"[0, 0, 0, 0, 0, 1, 0, 1, 1, 0]",1,8,6,0
3,model9,4,14,10,14,7,8,"[1431, 1557, 1684, 1811, 1937, 2063, 2189, 2315, 2441, 2571, 2703]","[(7, 8), [7, 9], [7, 10], [7, 9], [7, 10], [8, 10], [8, 11], [8, 12], [8, 13], [9, 13], [9, 14], [10, 14]]","[(0, 1), (0, 1), (0, -1), (0, 1), (1, 0), (0, 1), (0, 1), (0, 1), (1, 0), (0, 1), (1, 0)]","[5, 3]","[0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 2]",2,6,6,180
4,model9,12,5,12,9,5,7,"[1438, 1565, 1693, 1820, 1949, 2076, 2206, 2335, 2462, 2590, 2718]","[(5, 7), [6, 7], [7, 7], [8, 7], [9, 7], [10, 7], [11, 7], [12, 7], [12, 6], [13, 6], [12, 6], [12, 5]]","[(1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (0, -1), (1, 0), (-1, 0), (0, -1)]",[9],"[0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1]",1,4,7,90
5,model9,9,4,9,10,1,7,"[1431, 1557, 1684, 1810, 1938, 2067, 2195, 2324, 2453, 2581, 2708]","[(1, 7), [2, 7], [3, 7], [4, 7], [5, 7], [6, 7], [7, 7], [8, 7], [8, 8], [8, 9], [9, 9], [9, 10]]","[(1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (0, 1), (0, 1), (1, 0), (0, 1)]",[],"[0, 0, 0, 0, 0, 0, 0, 2, 2, 0, 2]",0,6,8,90
6,model9,4,5,4,9,10,7,"[1434, 1560, 1686, 1812, 1938, 2064, 2190, 2316]","[(10, 7), [9, 7], [8, 7], [7, 7], [7, 6], [6, 6], [5, 6], [4, 6], [4, 5]]","[(-1, 0), (-1, 0), (-1, 0), (0, -1), (-1, 0), (-1, 0), (-1, 0), (0, -1)]",[4],"[0, 0, 0, 0, 0, 0, 0, 1]",1,4,6,270
7,model9,3,4,11,4,7,12,"[1434, 1561, 1687, 1814, 1940, 2066, 2192, 2318, 2444, 2570, 2699, 2834, 2961, 3090]","[(7, 12), [7, 11], [7, 10], [7, 9], [7, 8], [7, 7], [7, 6], [7, 5], [8, 5], [9, 5], [10, 5], [11, 5], [10, 5], [11, 5], [11, 4]]","[(0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (1, 0), (1, 0), (1, 0), (1, 0), (-1, 0), (1, 0), (0, -1)]",[12],"[0, 0, 0, 0, 0, 0, 0, 2, 2, 2, 2, 0, 2, 0]",1,8,8,0
8,model9,5,3,5,11,12,7,"[1434, 1564, 1692, 1820, 1948, 2075, 2201, 2329, 2456, 2586, 2715]","[(12, 7), [11, 7], [10, 7], [9, 7], [8, 7], [8, 8], [7, 8], [7, 9], [6, 9], [6, 10], [6, 11], [5, 11]]","[(-1, 0), (-1, 0), (-1, 0), (-1, 0), (0, 1), (-1, 0), (0, 1), (-1, 0), (0, 1), (0, 1), (-1, 0)]",[5],"[0, 0, 0, 0, 0, 0, 2, 0, 2, 2, 0]",1,8,7,270
9,model9,3,4,3,10,9,7,"[1433, 1560, 1686, 1812, 1938, 2064, 2190, 2316, 2443]","[(9, 7), [8, 7], [7, 7], [6, 7], [5, 7], [4, 7], [4, 8], [4, 9], [3, 9], [3, 10]]","[(-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (0, -1), (0, 1), (-1, 0), (0, 1)]",[6],"[0, 0, 0, 0, 0, 1, 2, 0, 2]",special,6,6,270
