,name,bean1GridX,bean1GridY,bean2GridX,bean2GridY,playerGridX,playerGridY,reactionTime,trajectory,aimAction,noisePoint,goal,noiseNumber,bottom,height,direction
0,model39,7,4,7,10,0,7,"[1434, 1560, 1686, 1813, 1939, 2066, 2192, 2322, 2449, 2576]","[(0, 7), [1, 7], [2, 7], [3, 7], [4, 7], [5, 7], [6, 7], [6, 8], [6, 9], [7, 9], [7, 10]]","[(1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (0, 1), (0, 1), (1, 0), (0, 1)]",[],"[0, 0, 0, 0, 0, 0, 2, 2, 0, 2]",0,6,7,90
1,model39,8,5,8,9,2,7,"[1433, 1559, 1685, 1811, 1938, 2065, 2192, 2318, 2444, 2570]","[(2, 7), [3, 7], [4, 7], [5, 7], [6, 7], [7, 7], [8, 7], [7, 7], [8, 7], [8, 8], [8, 9]]","[(1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (-1, 0), (1, 0), (0, 1), (0, 1)]",[7],"[0, 0, 0, 0, 0, 0, 2, 0, 2, 2]",1,4,6,90
2,model39,0,5,0,9,8,7,"[1431, 1557, 1684, 1811, 1937, 2063, 2189, 2315, 2441, 2568, 2694, 2820]","[(8, 7), [7, 7], [6, 7], [5, 7], [4, 7], [3, 7], [3, 8], [2, 8], [1, 8], [2, 8], [1, 8], [0, 8], [0, 9]]","[(-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (0, 1), (-1, 0), (-1, 0), (1, 0), (-1, 0), (-1, 0), (0, 1)]","[6, 9]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2]",2,4,8,270
3,model39,4,12,10,12,7,6,"[1430, 1556, 1682, 1808, 1934, 2060, 2189, 2317, 2445]","[(7, 6), [8, 6], [8, 7], [8, 8], [8, 9], [8, 10], [8, 11], [9, 11], [9, 12], [10, 12]]","[(1, 0), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (1, 0), (0, 1), (1, 0)]",[1],"[0, 0, 0, 0, 0, 0, 2, 0, 2]",1,6,6,180
4,model39,5,1,9,1,7,8,"[1431, 1557, 1683, 1809, 1935, 2061, 2187, 2313, 2439]","[(7, 8), [7, 7], [7, 6], [7, 5], [7, 4], [7, 3], [7, 2], [7, 1], [6, 1], [5, 1]]","[(0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (-1, 0), (-1, 0)]",[],"[0, 0, 0, 0, 0, 0, 0, 1, 1]",0,4,7,0
5,model39,3,7,11,7,7,13,"[1431, 1557, 1687, 1815, 1941, 2067, 2193, 2319, 2445, 2571, 2700, 2827]","[(7, 13), [7, 12], [7, 11], [7, 10], [7, 9], [8, 9], [9, 9], [9, 8], [9, 9], [9, 8], [10, 8], [11, 8], [11, 7]]","[(0, -1), (0, -1), (0, -1), (0, -1), (1, 0), (1, 0), (0, -1), (0, 1), (0, -1), (1, 0), (1, 0), (0, -1)]","[8, 5]","[0, 0, 0, 0, 0, 2, 0, 2, 0, 2, 2, 0]",2,8,6,0
6,model39,4,13,10,13,7,5,"[1431, 1557, 1683, 1810, 1936, 2062, 2192, 2319, 2445, 2572, 2699]","[(7, 5), [7, 6], [7, 7], [7, 8], [8, 8], [8, 9], [8, 10], [8, 11], [8, 12], [8, 13], [9, 13], [10, 13]]","[(0, 1), (0, 1), (0, 1), (1, 0), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (1, 0), (1, 0)]","[4, 9]","[0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 2]",2,6,8,180
7,model39,5,3,5,11,12,7,"[1431, 1557, 1683, 1809, 1935, 2061, 2187, 2313, 2439, 2565, 2691]","[(12, 7), [11, 7], [10, 7], [9, 7], [8, 7], [7, 7], [6, 7], [6, 6], [6, 5], [6, 4], [6, 3], [5, 3]]","[(-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (0, -1), (0, -1), (0, -1), (0, -1), (-1, 0)]",[],"[0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0]",0,8,7,270
8,model39,3,5,11,5,7,13,"[1431, 1557, 1683, 1809, 1935, 2061, 2187, 2313, 2439, 2570, 2700, 2829]","[(7, 13), [7, 12], [7, 11], [7, 10], [7, 9], [7, 8], [7, 7], [8, 7], [9, 7], [9, 6], [10, 6], [11, 6], [11, 5]]","[(0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (1, 0), (1, 0), (0, -1), (1, 0), (1, 0), (0, -1)]",[7],"[0, 0, 0, 0, 0, 0, 0, 2, 0, 2, 2, 0]",1,8,8,0
9,model39,3,2,11,2,7,10,"[1432, 1558, 1684, 1811, 1938, 2065, 2191, 2317, 2443, 2569, 2695, 2821]","[(7, 10), [7, 9], [7, 8], [7, 7], [7, 6], [7, 5], [7, 4], [7, 3], [7, 2], [8, 2], [9, 2], [10, 2], [11, 2]]","[(0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0)]",[8],"[0, 0, 0, 0, 0, 0, 0, 2, 2, 2, 2, 2]",special,8,8,0
