,name,bean1GridX,bean1GridY,bean2GridX,bean2GridY,playerGridX,playerGridY,reactionTime,trajectory,aimAction,noisePoint,goal,noiseNumber,bottom,height,direction
0,model34,2,4,2,10,9,7,"[1434, 1560, 1686, 1812, 1940, 2069, 2195, 2322, 2448, 2575, 2701, 2829]","[(9, 7), [8, 7], [7, 7], [6, 7], [5, 7], [4, 7], [3, 7], [3, 8], [3, 9], [4, 9], [3, 9], [2, 9], [2, 10]]","[(-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (0, 1), (0, 1), (1, 0), (-1, 0), (-1, 0), (0, 1)]",[9],"[0, 0, 0, 0, 0, 0, 2, 2, 0, 0, 0, 2]",1,6,7,270
1,model34,8,4,8,10,14,7,"[1434, 1561, 1688, 1815, 1943, 2069, 2195, 2321, 2447, 2573]","[(14, 7), [14, 7], [13, 7], [12, 7], [11, 7], [10, 7], [9, 7], [9, 8], [9, 9], [8, 9], [8, 10]]","[(1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (0, 1), (0, 1), (-1, 0), (0, 1)]",[1],"[0, 0, 0, 0, 0, 0, 2, 2, 0, 2]",1,6,6,270
2,model34,5,3,9,3,7,10,"[1431, 1557, 1684, 1811, 1937, 2063, 2189, 2315, 2442]","[(7, 10), [7, 9], [7, 8], [8, 8], [8, 7], [8, 6], [8, 5], [8, 4], [8, 3], [9, 3]]","[(0, -1), (0, -1), (1, 0), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (1, 0)]",[3],"[0, 0, 0, 0, 0, 0, 0, 0, 2]",1,4,7,0
3,model34,7,3,7,11,14,7,"[1431, 1558, 1684, 1810, 1936, 2062, 2188, 2314, 2442, 2569, 2695]","[(14, 7), [13, 7], [13, 8], [12, 8], [11, 8], [10, 8], [9, 8], [9, 9], [8, 9], [8, 10], [8, 11], [7, 11]]","[(-1, 0), (0, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (0, 1), (-1, 0), (0, 1), (0, 1), (-1, 0)]",[2],"[0, 0, 0, 0, 0, 0, 2, 0, 2, 2, 0]",1,8,7,270
4,model34,5,0,9,0,7,6,"[1432, 1560, 1687, 1814, 1945, 2073, 2200, 2326]","[(7, 6), [7, 5], [7, 4], [7, 3], [7, 2], [7, 1], [7, 0], [6, 0], [5, 0]]","[(0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (-1, 0), (-1, 0)]",[],"[0, 0, 0, 0, 0, 0, 1, 1]",0,4,6,0
5,model34,4,6,10,6,7,14,"[1433, 1559, 1685, 1811, 1937, 2064, 2190, 2316, 2443, 2569, 2695, 2823, 3006]","[(7, 14), [7, 13], [7, 12], [7, 11], [7, 10], [8, 10], [8, 9], [8, 8], [8, 7], [9, 7], [9, 6], [8, 6], [9, 6], [10, 6]]","[(0, -1), (0, -1), (0, -1), (0, -1), (1, 0), (0, -1), (0, -1), (0, -1), (1, 0), (0, -1), (-1, 0), (1, 0), (1, 0)]","[11, 5]","[0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 2, 2, 2]",2,6,8,0
6,model34,12,3,12,11,4,7,"[1435, 1562, 1688, 1814, 1940, 2066, 2193, 2319, 2449, 2576, 2702, 2829]","[(4, 7), [5, 7], [5, 8], [6, 8], [7, 8], [8, 8], [9, 8], [10, 8], [10, 9], [11, 9], [11, 10], [12, 10], [12, 11]]","[(1, 0), (0, 1), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (0, 1), (1, 0), (0, 1), (1, 0), (0, 1)]",[2],"[0, 0, 0, 0, 0, 0, 0, 2, 0, 2, 0, 2]",1,8,8,90
7,model34,1,3,1,11,7,7,"[1432, 1558, 1685, 1811, 1937, 2064, 2194, 2322, 2450, 2577, 2703, 2830]","[(7, 7), [6, 7], [5, 7], [5, 6], [4, 6], [3, 6], [3, 7], [2, 7], [2, 8], [2, 9], [2, 10], [1, 10], [1, 11]]","[(-1, 0), (-1, 0), (0, -1), (-1, 0), (-1, 0), (0, 1), (-1, 0), (0, 1), (0, 1), (0, 1), (-1, 0), (0, 1)]","[6, 3]","[0, 0, 0, 0, 0, 1, 0, 2, 2, 2, 0, 2]",2,8,6,270
8,model34,3,5,3,9,11,7,"[1433, 1559, 1685, 1811, 1943, 2070, 2196, 2328, 2455, 2581]","[(11, 7), [10, 7], [9, 7], [8, 7], [7, 7], [6, 7], [5, 7], [4, 7], [3, 7], [3, 8], [3, 9]]","[(-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (0, 1), (0, 1)]",[],"[0, 0, 0, 0, 0, 0, 0, 0, 2, 2]",0,4,8,270
9,model34,5,8,9,8,7,0,"[1431, 1557, 1683, 1809, 1935, 2061, 2187, 2313, 2440, 2567]","[(7, 0), [7, 1], [7, 2], [7, 3], [7, 4], [7, 5], [7, 6], [7, 7], [7, 8], [8, 8], [9, 8]]","[(0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (-1, 0), (1, 0)]",[9],"[0, 0, 0, 0, 0, 0, 0, 0, 1, 2]",special,4,8,180
