,name,bean1GridX,bean1GridY,bean2GridX,bean2GridY,playerGridX,playerGridY,reactionTime,trajectory,aimAction,noisePoint,goal,noiseNumber,bottom,height,direction
0,model29,7,3,7,11,13,7,"[1436, 1562, 1688, 1819, 1945, 2072, 2202, 2334, 2461, 2587]","[(13, 7), [12, 7], [12, 8], [11, 8], [10, 8], [9, 8], [9, 9], [8, 9], [8, 10], [8, 11], [7, 11]]","[(-1, 0), (0, 1), (-1, 0), (-1, 0), (-1, 0), (0, 1), (-1, 0), (0, 1), (0, 1), (-1, 0)]",[2],"[0, 0, 0, 0, 0, 2, 0, 2, 2, 0]",1,8,6,270
1,model29,0,3,0,11,8,7,"[1431, 1557, 1683, 1809, 1935, 2063, 2192, 2322, 2450, 2576, 2702, 2828]","[(8, 7), [7, 7], [6, 7], [5, 7], [4, 7], [3, 7], [2, 7], [2, 6], [2, 5], [1, 5], [1, 4], [0, 4], [0, 3]]","[(-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (0, -1), (0, -1), (-1, 0), (0, -1), (-1, 0), (0, -1)]",[7],"[0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1]",1,8,8,270
2,model29,6,5,6,9,0,7,"[1433, 1560, 1686, 1812, 1938, 2064, 2190, 2316]","[(0, 7), [1, 7], [2, 7], [3, 7], [4, 7], [5, 7], [5, 6], [6, 6], [6, 5]]","[(1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (0, -1), (1, 0), (0, -1)]",[6],"[0, 0, 0, 0, 0, 0, 0, 1]",1,4,6,90
3,model29,11,5,11,9,3,7,"[1434, 1561, 1687, 1813, 1940, 2068, 2196, 2322, 2449, 2577]","[(3, 7), [4, 7], [5, 7], [6, 7], [7, 7], [8, 7], [9, 7], [10, 7], [11, 7], [11, 6], [11, 5]]","[(1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (0, -1), (0, -1)]",[],"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1]",0,4,8,90
4,model29,4,14,10,14,7,7,"[1432, 1559, 1685, 1811, 1937, 2063, 2189, 2316, 2442, 2568]","[(7, 7), [7, 8], [7, 9], [7, 10], [7, 11], [7, 12], [6, 12], [6, 13], [5, 13], [4, 13], [4, 14]]","[(0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (-1, 0), (0, 1), (-1, 0), (-1, 0), (0, 1)]","[9, 6]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",2,6,7,180
5,model29,2,4,2,10,10,7,"[1431, 1558, 1684, 1811, 1937, 2063, 2189, 2316, 2442, 2568, 2695, 2822, 2948]","[(10, 7), [9, 7], [8, 7], [9, 7], [8, 7], [7, 7], [6, 7], [5, 7], [4, 7], [3, 7], [3, 8], [3, 9], [2, 9], [2, 10]]","[(-1, 0), (-1, 0), (1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (0, 1), (0, 1), (-1, 0), (0, 1)]",[3],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 0, 2]",1,6,8,270
6,model29,7,5,7,9,14,7,"[1431, 1558, 1684, 1810, 1937, 2065, 2192, 2318, 2444]","[(14, 7), [13, 7], [12, 7], [11, 7], [10, 7], [9, 7], [8, 7], [7, 7], [7, 8], [7, 9]]","[(-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (0, 1), (0, 1)]",[],"[0, 0, 0, 0, 0, 0, 0, 2, 2]",0,4,7,270
7,model29,3,3,3,11,10,7,"[1431, 1557, 1684, 1811, 1938, 2065, 2192, 2318, 2444, 2570, 2696]","[(10, 7), [9, 7], [8, 7], [8, 6], [7, 6], [6, 6], [5, 6], [5, 5], [4, 5], [4, 4], [3, 4], [3, 3]]","[(-1, 0), (-1, 0), (0, -1), (-1, 0), (-1, 0), (-1, 0), (0, -1), (-1, 0), (0, -1), (-1, 0), (0, -1)]",[3],"[0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1]",1,8,7,270
8,model29,8,4,8,10,2,7,"[1430, 1557, 1683, 1810, 1938, 2064, 2190, 2316, 2442, 2569, 2700]","[(2, 7), [2, 6], [3, 6], [2, 6], [3, 6], [4, 6], [5, 6], [6, 6], [7, 6], [7, 5], [8, 5], [8, 4]]","[(0, -1), (1, 0), (-1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (0, -1), (1, 0), (0, -1)]","[1, 3]","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1]",2,6,6,90
9,model29,3,5,11,5,7,13,"[1432, 1558, 1684, 1810, 1939, 2067, 2194, 2322, 2450, 2578, 2707, 2833]","[(7, 13), [7, 12], [7, 11], [7, 10], [7, 9], [7, 8], [7, 7], [7, 6], [7, 5], [6, 5], [5, 5], [4, 5], [3, 5]]","[(0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]",[8],"[0, 0, 0, 0, 0, 0, 0, 2, 1, 1, 1, 1]",special,8,8,0
