,name,bean1GridX,bean1GridY,bean2GridX,bean2GridY,playerGridX,playerGridY,reactionTime,trajectory,aimAction,noisePoint,goal,noiseNumber,bottom,height,direction
0,model33,3,2,11,2,7,8,"[1433, 1559, 1686, 1813, 1939, 2065, 2191, 2317, 2443, 2569]","[(7, 8), [7, 7], [7, 6], [7, 5], [6, 5], [6, 4], [5, 4], [5, 3], [5, 2], [4, 2], [3, 2]]","[(0, -1), (0, -1), (0, -1), (-1, 0), (0, -1), (-1, 0), (0, -1), (0, -1), (-1, 0), (-1, 0)]","[4, 8]","[0, 0, 0, 0, 0, 1, 0, 1, 1, 1]",2,8,6,0
1,model33,5,10,9,10,7,2,"[1431, 1559, 1687, 1818, 1947, 2074, 2200, 2326, 2452, 2578]","[(7, 2), [7, 3], [7, 4], [7, 5], [7, 6], [7, 7], [7, 8], [8, 8], [8, 9], [8, 10], [9, 10]]","[(0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (1, 0), (0, 1), (0, 1), (1, 0)]",[7],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 2]",1,4,8,180
2,model33,1,4,1,10,8,7,"[1431, 1557, 1683, 1809, 1935, 2062, 2188, 2315, 2441, 2568]","[(8, 7), [7, 7], [6, 7], [5, 7], [4, 7], [3, 7], [2, 7], [2, 6], [2, 5], [1, 5], [1, 4]]","[(-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (0, -1), (0, -1), (-1, 0), (0, -1)]",[],"[0, 0, 0, 0, 0, 0, 1, 1, 0, 1]",0,6,7,270
3,model33,6,4,6,10,14,7,"[1434, 1560, 1686, 1816, 1944, 2071, 2198, 2324, 2452, 2578, 2704]","[(14, 7), [13, 7], [12, 7], [11, 7], [10, 7], [9, 7], [8, 7], [7, 7], [7, 6], [7, 5], [6, 5], [6, 4]]","[(-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (0, -1), (0, -1), (-1, 0), (0, -1)]",[],"[0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1]",0,6,8,270
4,model33,4,5,4,9,11,7,"[1432, 1558, 1684, 1810, 1937, 2063, 2189, 2315, 2441]","[(11, 7), [10, 7], [9, 7], [8, 7], [8, 8], [7, 8], [6, 8], [5, 8], [5, 9], [4, 9]]","[(-1, 0), (-1, 0), (-1, 0), (0, 1), (-1, 0), (-1, 0), (-1, 0), (0, 1), (-1, 0)]","[8, 4]","[0, 0, 0, 0, 0, 0, 0, 0, 0]",2,4,7,270
5,model33,3,2,11,2,7,9,"[1434, 1560, 1687, 1814, 1943, 2072, 2199, 2328, 2456, 2582, 2709]","[(7, 9), [7, 8], [7, 7], [7, 6], [7, 5], [7, 4], [6, 4], [5, 4], [5, 3], [4, 3], [4, 2], [3, 2]]","[(0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (-1, 0), (-1, 0), (0, -1), (-1, 0), (0, -1), (-1, 0)]",[6],"[0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1]",1,8,7,0
6,model33,5,14,9,14,7,8,"[1434, 1560, 1686, 1812, 1939, 2065, 2191, 2317]","[(7, 8), [7, 9], [6, 9], [6, 10], [6, 11], [6, 12], [6, 13], [6, 14], [5, 14]]","[(0, 1), (-1, 0), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (-1, 0)]",[2],"[0, 0, 0, 0, 0, 0, 0, 1]",1,4,6,180
7,model33,0,4,0,10,6,7,"[1432, 1558, 1684, 1810, 1936, 2066, 2195, 2325, 2453]","[(6, 7), [5, 7], [4, 7], [3, 7], [2, 7], [1, 7], [1, 8], [0, 8], [0, 9], [0, 10]]","[(-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (0, 1), (-1, 0), (0, 1), (0, 1)]",[7],"[0, 0, 0, 0, 0, 2, 2, 2, 2]",1,6,6,270
8,model33,0,3,0,11,8,7,"[1442, 1568, 1696, 1826, 1953, 2083, 2214, 2341, 2469, 2597, 2725, 2852, 2978, 3105]","[(8, 7), [7, 7], [8, 7], [7, 7], [6, 7], [5, 7], [4, 7], [3, 7], [2, 7], [1, 7], [1, 8], [1, 9], [1, 10], [0, 10], [0, 11]]","[(-1, 0), (1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (0, 1), (0, 1), (0, 1), (-1, 0), (0, 1)]",[2],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 2, 0, 2]",1,8,8,270
9,model33,11,5,11,9,5,7,"[1432, 1559, 1685, 1811, 1939, 2065, 2191, 2319]","[(5, 7), [6, 7], [7, 7], [8, 7], [9, 7], [10, 7], [11, 7], [11, 8], [11, 9]]","[(1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (0, -1), (0, 1)]",[7],"[0, 0, 0, 0, 0, 0, 1, 2]",special,4,6,90
