,name,bean1GridX,bean1GridY,bean2GridX,bean2GridY,playerGridX,playerGridY,reactionTime,trajectory,aimAction,noisePoint,goal,noiseNumber,bottom,height,direction
0,model43,5,14,9,14,7,7,"[1310, 1314, 1317, 1320, 1323, 1325, 1328, 1330, 1334]","[(7, 7), [7, 8], [7, 9], [7, 10], [7, 11], [7, 12], [7, 13], [7, 14], [6, 14], [5, 14]]","[(0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (-1, 0), (-1, 0)]",[],"[0, 0, 0, 0, 0, 0, 0, 1, 1]",0,4,7,180
1,model43,3,9,11,9,7,3,"[1318, 1323, 1329, 1334, 1339, 1345, 1351, 1354, 1356, 1358, 1360, 1362]","[(7, 3), [7, 4], [7, 5], [7, 6], [7, 7], [7, 8], [6, 8], [5, 8], [6, 8], [5, 8], [4, 8], [3, 8], [3, 9]]","[(0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (-1, 0), (-1, 0), (1, 0), (-1, 0), (-1, 0), (-1, 0), (0, 1)]",[8],"[0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0]",1,8,6,180
2,model43,14,3,14,11,6,7,"[1321, 1327, 1333, 1338, 1344, 1349, 1353, 1355, 1359, 1362, 1364, 1368, 1371, 1374]","[(6, 7), [7, 7], [8, 7], [9, 7], [9, 6], [10, 6], [11, 6], [12, 6], [12, 7], [13, 7], [13, 6], [13, 5], [13, 4], [14, 4], [14, 3]]","[(1, 0), (1, 0), (1, 0), (0, -1), (1, 0), (1, 0), (1, 0), (0, 1), (1, 0), (0, -1), (0, -1), (0, -1), (1, 0), (0, -1)]","[4, 8]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 1]",2,8,8,90
3,model43,5,0,9,0,7,8,"[1318, 1324, 1329, 1334, 1338, 1341, 1344, 1347, 1350, 1353]","[(7, 8), [6, 8], [6, 7], [6, 6], [6, 5], [6, 4], [6, 3], [6, 2], [6, 1], [6, 0], [5, 0]]","[(-1, 0), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (-1, 0)]",[1],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",1,4,8,0
4,model43,5,8,9,8,7,2,"[1317, 1322, 1327, 1332, 1334, 1337, 1341, 1343, 1346, 1349]","[(7, 2), [7, 3], [7, 4], [7, 5], [7, 6], [7, 7], [7, 8], [7, 9], [7, 8], [8, 8], [9, 8]]","[(0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, -1), (1, 0), (1, 0)]",[7],"[0, 0, 0, 0, 0, 0, 2, 0, 2, 2]",1,4,6,180
5,model43,7,3,7,11,14,7,"[1318, 1324, 1329, 1335, 1341, 1345, 1348, 1352, 1355, 1358, 1360, 1363, 1366]","[(14, 7), [13, 7], [12, 7], [11, 7], [10, 7], [9, 7], [8, 7], [8, 6], [8, 5], [9, 5], [8, 5], [8, 4], [8, 3], [7, 3]]","[(-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (0, -1), (0, -1), (1, 0), (-1, 0), (0, -1), (0, -1), (-1, 0)]",[9],"[0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 0]",1,8,7,270
6,model43,4,2,10,2,7,10,"[1324, 1331, 1337, 1340, 1343, 1346, 1349, 1352, 1355, 1357, 1360]","[(7, 10), [6, 10], [6, 9], [6, 8], [6, 7], [6, 6], [6, 5], [5, 5], [5, 4], [5, 3], [5, 2], [4, 2]]","[(-1, 0), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (-1, 0), (0, -1), (0, -1), (0, -1), (-1, 0)]","[1, 7]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",2,6,8,0
7,model43,4,4,4,10,11,7,"[1311, 1315, 1318, 1322, 1325, 1328, 1330, 1331, 1333, 1335]","[(11, 7), [10, 7], [9, 7], [8, 7], [7, 7], [6, 7], [5, 7], [5, 6], [5, 5], [4, 5], [4, 4]]","[(-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (0, -1), (0, -1), (-1, 0), (0, -1)]",[],"[0, 0, 0, 0, 0, 0, 1, 1, 0, 1]",0,6,7,270
8,model43,4,1,10,1,7,7,"[1311, 1313, 1314, 1316, 1319, 1320, 1322, 1324, 1325]","[(7, 7), [7, 6], [7, 5], [7, 4], [8, 4], [8, 3], [8, 2], [9, 2], [9, 1], [10, 1]]","[(0, -1), (0, -1), (0, -1), (1, 0), (0, -1), (0, -1), (1, 0), (0, -1), (1, 0)]",[4],"[0, 0, 0, 0, 0, 0, 2, 0, 2]",1,6,6,0
9,model43,3,4,3,10,9,7,"[1318, 1325, 1330, 1334, 1337, 1342, 1344, 1347, 1350]","[(9, 7), [8, 7], [7, 7], [6, 7], [5, 7], [4, 7], [4, 8], [4, 9], [3, 9], [3, 10]]","[(-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (0, -1), (0, 1), (-1, 0), (0, 1)]",[6],"[0, 0, 0, 0, 0, 1, 2, 0, 2]",special,6,6,270
