,name,bean1GridX,bean1GridY,bean2GridX,bean2GridY,playerGridX,playerGridY,reactionTime,trajectory,aimAction,noisePoint,goal,noiseNumber,bottom,height,direction
0,model13,10,3,10,11,3,7,"[1312, 1317, 1322, 1327, 1332, 1337, 1342, 1345, 1347, 1350, 1353, 1355, 1358]","[(3, 7), [4, 7], [5, 7], [6, 7], [5, 7], [6, 7], [7, 7], [8, 7], [9, 7], [9, 8], [9, 9], [9, 10], [9, 11], [10, 11]]","[(1, 0), (1, 0), (1, 0), (-1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (0, 1), (0, 1), (0, 1), (0, 1), (1, 0)]","[4, 9]","[0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 2, 0]",2,8,7,90
1,model13,4,5,4,9,12,7,"[1309, 1310, 1311, 1312, 1313, 1315, 1316, 1318, 1319, 1320]","[(12, 7), [11, 7], [10, 7], [10, 8], [9, 8], [8, 8], [7, 8], [6, 8], [5, 8], [4, 8], [4, 9]]","[(-1, 0), (-1, 0), (0, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (0, 1)]",[3],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 2]",1,4,8,270
2,model13,3,5,3,9,10,7,"[1314, 1315, 1316, 1318, 1319, 1320, 1321, 1323, 1324]","[(10, 7), [9, 7], [8, 7], [7, 7], [6, 7], [5, 7], [4, 7], [3, 7], [3, 6], [3, 5]]","[(-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (0, -1), (0, -1)]",[],"[0, 0, 0, 0, 0, 0, 0, 1, 1]",0,4,7,270
3,model13,4,9,10,9,7,1,"[1315, 1320, 1324, 1329, 1334, 1339, 1345, 1349, 1354, 1357, 1359, 1362, 1365]","[(7, 1), [7, 2], [7, 3], [7, 4], [7, 5], [7, 6], [7, 5], [8, 5], [8, 6], [8, 7], [8, 8], [9, 8], [9, 9], [10, 9]]","[(0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, -1), (1, 0), (0, 1), (0, 1), (0, 1), (1, 0), (0, 1), (1, 0)]","[7, 6]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 2]",2,6,8,180
4,model13,4,11,10,11,7,4,"[1311, 1314, 1316, 1319, 1321, 1323, 1326, 1328, 1330, 1332]","[(7, 4), [7, 5], [7, 6], [7, 7], [7, 8], [7, 9], [7, 10], [6, 10], [5, 10], [5, 11], [4, 11]]","[(0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (-1, 0), (-1, 0), (0, 1), (-1, 0)]",[],"[0, 0, 0, 0, 0, 0, 1, 1, 0, 1]",0,6,7,180
5,model13,6,4,6,10,0,7,"[1311, 1315, 1318, 1321, 1324, 1327, 1330, 1334, 1337, 1340, 1343]","[(0, 7), [1, 7], [2, 7], [3, 7], [4, 7], [3, 7], [4, 7], [5, 7], [5, 6], [5, 5], [6, 5], [6, 4]]","[(1, 0), (1, 0), (1, 0), (1, 0), (-1, 0), (1, 0), (1, 0), (0, -1), (0, -1), (1, 0), (0, -1)]",[5],"[0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1]",1,6,6,90
6,model13,3,6,11,6,7,14,"[1308, 1309, 1310, 1312, 1313, 1314, 1316, 1317, 1319, 1320, 1321, 1322]","[(7, 14), [7, 13], [7, 12], [7, 11], [7, 10], [7, 9], [7, 8], [7, 7], [6, 7], [5, 7], [4, 7], [3, 7], [3, 6]]","[(0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (0, -1)]",[8],"[0, 0, 0, 0, 0, 0, 0, 2, 1, 1, 1, 0]",1,8,8,0
7,model13,3,7,11,7,7,1,"[1310, 1313, 1316, 1319, 1321, 1324, 1327, 1330, 1333, 1336]","[(7, 1), [7, 2], [7, 3], [7, 4], [8, 4], [8, 5], [9, 5], [9, 6], [10, 6], [11, 6], [11, 7]]","[(0, 1), (0, 1), (0, 1), (1, 0), (0, 1), (1, 0), (0, 1), (1, 0), (1, 0), (0, 1)]",[4],"[0, 0, 0, 0, 0, 2, 0, 2, 2, 0]",1,8,6,180
8,model13,5,13,9,13,7,7,"[1308, 1312, 1315, 1317, 1320, 1323, 1326, 1327]","[(7, 7), [7, 8], [7, 9], [7, 10], [7, 11], [7, 12], [7, 13], [8, 13], [9, 13]]","[(0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (1, 0), (1, 0)]",[7],"[0, 0, 0, 0, 0, 0, 1, 2]",1,4,6,180
9,model13,4,7,10,7,7,13,"[1319, 1325, 1329, 1332, 1334, 1337, 1340, 1343, 1346]","[(7, 13), [7, 12], [7, 11], [7, 10], [7, 9], [7, 8], [8, 8], [9, 8], [9, 7], [10, 7]]","[(0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (-1, 0), (1, 0), (0, -1), (1, 0)]",[6],"[0, 0, 0, 0, 0, 1, 2, 0, 2]",special,6,6,0
