,name,bean1GridX,bean1GridY,bean2GridX,bean2GridY,playerGridX,playerGridY,reactionTime,trajectory,aimAction,noisePoint,goal,noiseNumber,bottom,height,direction
0,model3,14,5,14,9,8,7,"[10, 16, 22, 28, 34, 39, 45, 51]","[(8, 7), [9, 7], [10, 7], [11, 7], [11, 8], [12, 8], [13, 8], [14, 8], [14, 9]]","[(1, 0), (1, 0), (1, 0), (0, 1), (1, 0), (1, 0), (1, 0), (0, 1)]",[4],"[0, 0, 0, 0, 0, 0, 0, 2]",1,4,6,90
1,model3,2,5,2,9,10,7,"[12, 18, 24, 30, 36, 42, 48, 54, 60, 66, 75, 82]","[(10, 7), [9, 7], [8, 7], [7, 7], [6, 7], [5, 7], [4, 7], [3, 7], [2, 7], [2, 6], [2, 7], [2, 6], [2, 5]]","[(-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (0, -1), (0, 1), (0, -1), (0, -1)]",[10],"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1]",1,4,8,270
2,model3,9,3,9,11,3,7,"[12, 19, 27, 35, 42, 49, 56, 69, 75, 82, 90, 97]","[(3, 7), [4, 7], [5, 7], [6, 7], [7, 7], [8, 7], [8, 8], [8, 9], [8, 10], [8, 11], [8, 10], [8, 11], [9, 11]]","[(1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (0, 1), (0, 1), (0, 1), (0, 1), (0, -1), (0, 1), (1, 0)]",[10],"[0, 0, 0, 0, 0, 2, 2, 2, 2, 0, 2, 0]",1,8,6,90
3,model3,4,4,4,10,11,7,"[13, 19, 25, 31, 38, 46, 54, 61, 67, 74]","[(11, 7), [10, 7], [9, 7], [8, 7], [7, 7], [7, 6], [6, 6], [5, 6], [5, 5], [4, 5], [4, 4]]","[(-1, 0), (-1, 0), (-1, 0), (-1, 0), (0, -1), (-1, 0), (-1, 0), (0, -1), (-1, 0), (0, -1)]",[5],"[0, 0, 0, 0, 0, 0, 0, 1, 0, 1]",1,6,7,270
4,model3,9,3,9,11,1,7,"[10, 16, 22, 28, 35, 41, 48, 54, 60, 66, 73, 80, 86, 92]","[(1, 7), [2, 7], [3, 7], [4, 7], [5, 7], [6, 7], [7, 7], [8, 7], [9, 7], [8, 7], [8, 8], [8, 9], [8, 10], [8, 11], [9, 11]]","[(1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (-1, 0), (0, 1), (0, 1), (0, 1), (0, 1), (1, 0)]","[8, 9]","[0, 0, 0, 0, 0, 0, 0, 2, 2, 2, 2, 2, 2, 0]",2,8,8,90
5,model3,7,3,7,11,14,7,"[10, 15, 21, 26, 31, 36, 42, 47, 52, 58, 63]","[(14, 7), [13, 7], [12, 7], [11, 7], [10, 7], [9, 7], [8, 7], [8, 6], [8, 5], [8, 4], [8, 3], [7, 3]]","[(-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (0, -1), (0, -1), (0, -1), (0, -1), (-1, 0)]",[],"[0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0]",0,8,7,270
6,model3,4,3,10,3,7,9,"[9, 14, 20, 25, 30, 36, 41, 46, 51]","[(7, 9), [7, 8], [7, 7], [7, 6], [7, 5], [7, 4], [8, 4], [9, 4], [9, 3], [10, 3]]","[(0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (1, 0), (1, 0), (0, -1), (1, 0)]",[],"[0, 0, 0, 0, 0, 2, 2, 0, 2]",0,6,6,0
7,model3,5,0,9,0,7,7,"[10, 15, 20, 26, 32, 40, 45, 50, 56, 61, 66]","[(7, 7), [7, 6], [7, 5], [8, 5], [7, 5], [7, 4], [7, 3], [7, 2], [7, 1], [7, 0], [8, 0], [9, 0]]","[(0, -1), (0, -1), (1, 0), (-1, 0), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (1, 0), (1, 0)]","[3, 4]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2]",2,4,7,0
8,model3,14,4,14,10,6,7,"[10, 15, 21, 26, 32, 37, 42, 47, 52, 58, 63, 68, 73]","[(6, 7), [7, 7], [8, 7], [9, 7], [8, 7], [9, 7], [10, 7], [11, 7], [12, 7], [13, 7], [13, 8], [13, 9], [14, 9], [14, 10]]","[(1, 0), (1, 0), (1, 0), (-1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (0, 1), (0, 1), (1, 0), (0, 1)]",[4],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 0, 2]",1,6,8,90
9,model3,3,3,3,11,9,7,"[10, 15, 20, 26, 31, 37, 43, 48, 53, 58]","[(9, 7), [8, 7], [7, 7], [6, 7], [5, 7], [4, 7], [4, 6], [4, 5], [4, 4], [3, 4], [3, 3]]","[(-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (0, 1), (0, -1), (0, -1), (-1, 0), (0, -1)]",[6],"[0, 0, 0, 0, 0, 2, 1, 1, 0, 1]",special,8,6,270
