,name,bean1GridX,bean1GridY,bean2GridX,bean2GridY,playerGridX,playerGridY,reactionTime,trajectory,aimAction,noisePoint,goal,noiseNumber,bottom,height,direction
0,model28,5,8,9,8,7,14,"[20, 30, 38, 46, 61, 67, 74, 80]","[(7, 14), [7, 13], [7, 12], [8, 12], [8, 11], [8, 10], [8, 9], [8, 8], [9, 8]]","[(0, -1), (0, -1), (1, 0), (0, -1), (0, -1), (0, -1), (0, -1), (1, 0)]",[3],"[0, 0, 0, 0, 0, 0, 0, 2]",1,4,6,0
1,model28,9,5,9,9,1,7,"[12, 21, 29, 36, 44, 55, 63, 71, 77, 84]","[(1, 7), [2, 7], [2, 6], [3, 6], [4, 6], [5, 6], [6, 6], [7, 6], [8, 6], [9, 6], [9, 5]]","[(1, 0), (0, -1), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (0, -1)]",[2],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",1,4,8,90
2,model28,3,6,11,6,7,0,"[12, 18, 25, 32, 38, 44, 51, 58, 64, 70]","[(7, 0), [7, 1], [7, 2], [7, 3], [8, 3], [8, 4], [9, 4], [9, 5], [10, 5], [11, 5], [11, 6]]","[(0, 1), (0, 1), (0, 1), (1, 0), (0, 1), (1, 0), (0, 1), (1, 0), (1, 0), (0, 1)]",[4],"[0, 0, 0, 0, 0, 2, 0, 2, 2, 0]",1,8,6,180
3,model28,2,4,2,10,9,7,"[16, 28, 34, 40, 48, 55, 67, 78, 85, 92]","[(9, 7), [8, 7], [7, 7], [6, 7], [5, 7], [4, 7], [3, 7], [3, 8], [3, 9], [2, 9], [2, 10]]","[(-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (0, 1), (0, 1), (-1, 0), (0, 1)]",[7],"[0, 0, 0, 0, 0, 0, 1, 2, 0, 2]",1,6,7,270
4,model28,3,13,11,13,7,5,"[11, 18, 24, 30, 36, 44, 53, 59, 65, 73, 150, 166, 174, 196]","[(7, 5), [7, 6], [7, 7], [7, 6], [7, 7], [7, 8], [8, 8], [8, 9], [8, 10], [8, 11], [9, 11], [9, 12], [10, 12], [10, 13], [11, 13]]","[(0, 1), (0, 1), (0, -1), (0, 1), (0, 1), (1, 0), (0, 1), (0, 1), (0, 1), (1, 0), (0, 1), (1, 0), (0, 1), (1, 0)]","[6, 3]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 2, 0, 2]",2,8,8,180
5,model28,3,7,11,7,7,0,"[76, 105, 136, 196, 223, 251, 258, 268, 279, 296, 306]","[(7, 0), [7, 1], [7, 2], [7, 3], [7, 4], [7, 5], [7, 6], [8, 6], [9, 6], [10, 6], [11, 6], [11, 7]]","[(0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (1, 0), (1, 0), (1, 0), (1, 0), (0, 1)]",[],"[0, 0, 0, 0, 0, 0, 2, 2, 2, 2, 0]",0,8,7,180
6,model28,8,4,8,10,14,7,"[21, 28, 34, 74, 110, 118, 124, 131, 138]","[(14, 7), [13, 7], [12, 7], [11, 7], [10, 7], [9, 7], [9, 8], [9, 9], [8, 9], [8, 10]]","[(-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (0, 1), (0, 1), (-1, 0), (0, 1)]",[],"[0, 0, 0, 0, 0, 2, 2, 0, 2]",0,6,6,270
7,model28,3,5,3,9,10,7,"[12, 18, 24, 29, 34, 40, 46, 52, 57]","[(10, 7), [9, 7], [9, 8], [8, 8], [7, 8], [6, 8], [5, 8], [4, 8], [4, 9], [3, 9]]","[(-1, 0), (0, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (0, 1), (-1, 0)]","[2, 8]","[0, 0, 0, 0, 0, 0, 0, 0, 0]",2,4,7,270
8,model28,14,4,14,10,6,7,"[13, 21, 28, 90, 136, 155, 281, 292, 299, 421, 431, 442, 459]","[(6, 7), [7, 7], [8, 7], [9, 7], [10, 7], [11, 7], [10, 7], [11, 7], [12, 7], [13, 7], [13, 6], [13, 5], [14, 5], [14, 4]]","[(1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (-1, 0), (1, 0), (1, 0), (1, 0), (0, -1), (0, -1), (1, 0), (0, -1)]",[6],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1]",1,6,8,90
9,model28,3,8,11,8,7,14,"[16, 23, 29, 36, 44, 52, 59, 66, 72, 79]","[(7, 14), [7, 13], [7, 12], [7, 11], [7, 10], [7, 9], [8, 9], [9, 9], [10, 9], [11, 9], [11, 8]]","[(0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (-1, 0), (1, 0), (1, 0), (1, 0), (0, -1)]",[6],"[0, 0, 0, 0, 0, 1, 2, 2, 2, 0]",special,8,6,0
