,name,bean1GridX,bean1GridY,bean2GridX,bean2GridY,playerGridX,playerGridY,reactionTime,trajectory,aimAction,noisePoint,goal,noiseNumber,bottom,height,direction
0,model21,5,12,9,12,7,6,"[10, 15, 20, 26, 31, 36, 42, 47]","[(7, 6), [7, 7], [7, 8], [7, 9], [6, 9], [6, 10], [6, 11], [6, 12], [5, 12]]","[(0, 1), (0, 1), (0, 1), (-1, 0), (0, 1), (0, 1), (0, 1), (-1, 0)]",[4],"[0, 0, 0, 0, 0, 0, 0, 1]",1,4,6,180
1,model21,11,5,11,9,3,7,"[12, 19, 28, 41, 47, 55, 61, 68, 75, 80]","[(3, 7), [4, 7], [5, 7], [6, 7], [7, 7], [8, 7], [9, 7], [9, 6], [10, 6], [11, 6], [11, 5]]","[(1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (0, -1), (1, 0), (1, 0), (0, -1)]",[7],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",1,4,8,90
2,model21,8,3,8,11,14,7,"[19, 31, 42, 55, 75, 82, 88, 95, 101, 106]","[(14, 7), [13, 7], [12, 7], [11, 7], [10, 7], [9, 7], [9, 8], [8, 8], [8, 9], [8, 10], [8, 11]]","[(-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (0, 1), (-1, 0), (0, 1), (0, 1), (0, 1)]",[7],"[0, 0, 0, 0, 0, 2, 2, 2, 2, 2]",1,8,6,270
3,model21,4,10,10,10,7,3,"[10, 15, 21, 26, 33, 39, 45, 51, 56, 61]","[(7, 3), [7, 4], [7, 5], [7, 6], [7, 7], [8, 7], [8, 8], [8, 9], [9, 9], [9, 10], [10, 10]]","[(0, 1), (0, 1), (0, 1), (0, 1), (1, 0), (0, 1), (0, 1), (1, 0), (0, 1), (1, 0)]",[5],"[0, 0, 0, 0, 0, 0, 0, 2, 0, 2]",1,6,7,180
4,model21,3,14,11,14,7,6,"[10, 16, 21, 26, 32, 38, 43, 48, 54, 60, 66, 71]","[(7, 6), [7, 7], [8, 7], [8, 8], [8, 9], [9, 9], [9, 10], [9, 11], [9, 12], [9, 13], [10, 13], [10, 14], [11, 14]]","[(0, 1), (1, 0), (0, 1), (0, 1), (1, 0), (0, 1), (0, 1), (0, 1), (0, 1), (1, 0), (0, 1), (1, 0)]","[2, 5]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 2]",2,8,8,180
5,model21,3,10,11,10,7,3,"[10, 15, 21, 26, 31, 36, 42, 48, 54, 60, 66]","[(7, 3), [7, 4], [7, 5], [7, 6], [7, 7], [7, 8], [7, 9], [6, 9], [5, 9], [4, 9], [3, 9], [3, 10]]","[(0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (0, 1)]",[],"[0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0]",0,8,7,180
6,model21,7,4,7,10,13,7,"[12, 17, 23, 28, 33, 39, 44, 49, 55]","[(13, 7), [12, 7], [11, 7], [10, 7], [9, 7], [8, 7], [8, 6], [8, 5], [7, 5], [7, 4]]","[(-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (0, -1), (0, -1), (-1, 0), (0, -1)]",[],"[0, 0, 0, 0, 0, 1, 1, 0, 1]",0,6,6,270
7,model21,7,5,7,9,0,7,"[10, 16, 22, 27, 33, 38, 45, 50, 56, 63, 69]","[(0, 7), [1, 7], [2, 7], [3, 7], [4, 7], [4, 8], [5, 8], [6, 8], [7, 8], [6, 8], [7, 8], [7, 9]]","[(1, 0), (1, 0), (1, 0), (1, 0), (0, 1), (1, 0), (1, 0), (1, 0), (-1, 0), (1, 0), (0, 1)]","[9, 5]","[0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 2]",2,4,7,90
8,model21,2,4,2,10,10,7,"[10, 16, 22, 28, 33, 39, 45, 52, 58, 63, 68, 74, 79]","[(10, 7), [9, 7], [8, 7], [7, 7], [6, 7], [5, 7], [4, 7], [3, 7], [3, 8], [3, 9], [4, 9], [3, 9], [2, 9], [2, 10]]","[(-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (0, 1), (0, 1), (1, 0), (-1, 0), (-1, 0), (0, 1)]",[10],"[0, 0, 0, 0, 0, 0, 0, 2, 2, 0, 0, 0, 2]",1,6,8,270
9,model21,5,3,5,11,11,7,"[11, 18, 24, 30, 36, 42, 47, 54, 60, 66]","[(11, 7), [10, 7], [9, 7], [8, 7], [7, 7], [6, 7], [6, 6], [6, 5], [6, 4], [6, 3], [5, 3]]","[(-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (0, 1), (0, -1), (0, -1), (0, -1), (-1, 0)]",[6],"[0, 0, 0, 0, 0, 2, 1, 1, 1, 0]",special,8,6,270
