,name,bean1GridX,bean1GridY,bean2GridX,bean2GridY,playerGridX,playerGridY,reactionTime,trajectory,aimAction,noisePoint,goal,noiseNumber,bottom,height,direction
0,model18,5,5,5,9,11,7,"[10, 16, 22, 30, 37, 42, 48, 54, 60, 66]","[(11, 7), [10, 7], [9, 7], [8, 7], [7, 7], [8, 7], [7, 7], [6, 7], [5, 7], [5, 8], [5, 9]]","[(-1, 0), (-1, 0), (-1, 0), (-1, 0), (1, 0), (-1, 0), (-1, 0), (-1, 0), (0, 1), (0, 1)]",[5],"[0, 0, 0, 0, 0, 0, 0, 0, 2, 2]",1,4,6,270
1,model18,5,4,9,4,7,12,"[10, 16, 22, 28, 33, 38, 44, 49, 55, 62, 68, 75]","[(7, 12), [7, 13], [7, 12], [7, 11], [7, 10], [7, 9], [7, 8], [7, 7], [7, 6], [7, 5], [7, 4], [6, 4], [5, 4]]","[(0, 1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (-1, 0), (-1, 0)]",[1],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1]",1,4,8,0
2,model18,3,7,11,7,7,1,"[11, 18, 24, 60, 80, 87, 94, 101, 112, 121, 131, 139]","[(7, 1), [7, 2], [7, 3], [7, 4], [7, 5], [7, 6], [8, 6], [9, 6], [10, 6], [11, 6], [12, 6], [12, 7], [11, 7]]","[(0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (0, 1), (-1, 0)]",[10],"[0, 0, 0, 0, 0, 2, 2, 2, 2, 0, 0, 0]",1,8,6,180
3,model18,2,4,2,10,9,7,"[12, 19, 33, 42, 50, 59, 67, 75, 82, 89, 96, 103]","[(9, 7), [8, 7], [7, 7], [6, 7], [5, 7], [4, 7], [3, 7], [4, 7], [3, 7], [3, 8], [3, 9], [2, 9], [2, 10]]","[(-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (1, 0), (-1, 0), (0, 1), (0, 1), (-1, 0), (0, 1)]",[7],"[0, 0, 0, 0, 0, 0, 2, 0, 2, 2, 0, 2]",1,6,7,270
4,model18,3,3,3,11,11,7,"[10, 16, 21, 31, 38, 45, 50, 56, 61, 67, 72, 79, 86, 92]","[(11, 7), [10, 7], [9, 7], [8, 7], [7, 7], [7, 8], [6, 8], [5, 8], [5, 9], [4, 9], [4, 10], [3, 10], [2, 10], [2, 11], [3, 11]]","[(-1, 0), (-1, 0), (-1, 0), (-1, 0), (0, 1), (-1, 0), (-1, 0), (0, 1), (-1, 0), (0, 1), (-1, 0), (-1, 0), (0, 1), (1, 0)]","[5, 12]","[0, 0, 0, 0, 0, 0, 0, 2, 0, 2, 0, 2, 2, 0]",2,8,8,270
5,model18,9,3,9,11,2,7,"[13, 20, 25, 31, 36, 43, 53, 66, 75, 81, 86]","[(2, 7), [3, 7], [4, 7], [5, 7], [6, 7], [7, 7], [8, 7], [8, 8], [8, 9], [8, 10], [8, 11], [9, 11]]","[(1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (0, 1), (0, 1), (0, 1), (0, 1), (1, 0)]",[],"[0, 0, 0, 0, 0, 0, 2, 2, 2, 2, 0]",0,8,7,90
6,model18,4,1,10,1,7,7,"[10, 15, 21, 27, 32, 37, 43, 48, 53]","[(7, 7), [7, 6], [7, 5], [7, 4], [7, 3], [7, 2], [8, 2], [9, 2], [9, 1], [10, 1]]","[(0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (1, 0), (1, 0), (0, -1), (1, 0)]",[],"[0, 0, 0, 0, 0, 2, 2, 0, 2]",0,6,6,0
7,model18,5,5,9,5,7,12,"[10, 15, 21, 27, 33, 39, 44, 50, 55, 61, 66]","[(7, 12), [7, 11], [7, 10], [8, 10], [8, 9], [8, 8], [8, 7], [8, 6], [8, 7], [8, 6], [8, 5], [9, 5]]","[(0, -1), (0, -1), (1, 0), (0, -1), (0, -1), (0, -1), (0, -1), (0, 1), (0, -1), (0, -1), (1, 0)]","[3, 8]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2]",2,4,7,0
8,model18,3,4,3,10,11,7,"[11, 16, 22, 27, 33, 39, 44, 49, 55, 60, 66]","[(11, 7), [10, 7], [9, 7], [8, 7], [7, 7], [7, 8], [6, 8], [5, 8], [4, 8], [4, 9], [3, 9], [3, 10]]","[(-1, 0), (-1, 0), (-1, 0), (-1, 0), (0, 1), (-1, 0), (-1, 0), (-1, 0), (0, 1), (-1, 0), (0, 1)]",[5],"[0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 2]",1,6,8,270
9,model18,3,7,11,7,7,1,"[10, 15, 20, 26, 31, 38, 43, 49, 55, 60]","[(7, 1), [7, 2], [7, 3], [7, 4], [7, 5], [7, 6], [8, 6], [9, 6], [10, 6], [11, 6], [11, 7]]","[(0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (-1, 0), (1, 0), (1, 0), (1, 0), (0, 1)]",[6],"[0, 0, 0, 0, 0, 1, 2, 2, 2, 0]",special,8,6,180
