,name,bean1GridX,bean1GridY,bean2GridX,bean2GridY,playerGridX,playerGridY,reactionTime,trajectory,aimAction,noisePoint,goal,noiseNumber,bottom,height,direction
0,model29,9,5,9,9,3,7,"[16, 26, 32, 38, 44, 49, 54, 59]","[(3, 7), [4, 7], [5, 7], [5, 8], [6, 8], [7, 8], [8, 8], [9, 8], [9, 9]]","[(1, 0), (1, 0), (0, 1), (1, 0), (1, 0), (1, 0), (1, 0), (0, 1)]",[3],"[0, 0, 0, 0, 0, 0, 0, 2]",1,4,6,90
1,model29,8,5,8,9,0,7,"[10, 14, 19, 24, 29, 34, 40, 45, 50, 54, 60, 64]","[(0, 7), [1, 7], [2, 7], [3, 7], [4, 7], [5, 7], [6, 7], [7, 7], [8, 7], [8, 8], [7, 8], [8, 8], [8, 9]]","[(1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (0, 1), (-1, 0), (1, 0), (0, 1)]",[10],"[0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 0, 2]",1,4,8,90
2,model29,3,11,11,11,7,5,"[10, 16, 21, 25, 30, 34, 39, 43, 48, 52, 57, 63]","[(7, 5), [7, 6], [7, 7], [7, 8], [7, 9], [7, 10], [7, 9], [7, 10], [8, 10], [9, 10], [10, 10], [10, 11], [11, 11]]","[(0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, -1), (0, 1), (1, 0), (1, 0), (1, 0), (0, 1), (1, 0)]",[6],"[0, 0, 0, 0, 0, 1, 0, 2, 2, 2, 0, 2]",1,8,6,180
3,model29,13,4,13,10,6,7,"[10, 15, 20, 25, 30, 35, 42, 50, 57, 64, 69, 74]","[(6, 7), [7, 7], [8, 7], [9, 7], [8, 7], [9, 7], [10, 7], [11, 7], [12, 7], [12, 8], [12, 9], [13, 9], [13, 10]]","[(1, 0), (1, 0), (1, 0), (-1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (0, 1), (0, 1), (1, 0), (0, 1)]",[4],"[0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 0, 2]",1,6,7,90
4,model29,3,3,11,3,7,11,"[11, 17, 21, 26, 31, 37, 42, 47, 52, 58, 63, 67]","[(7, 11), [7, 10], [6, 10], [6, 9], [6, 8], [6, 7], [6, 6], [6, 5], [5, 5], [5, 4], [5, 3], [4, 3], [3, 3]]","[(0, -1), (-1, 0), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (-1, 0), (0, -1), (0, -1), (-1, 0), (-1, 0)]","[2, 10]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1]",2,8,8,0
5,model29,5,3,5,11,12,7,"[11, 16, 22, 28, 33, 39, 44, 50, 56, 61, 66]","[(12, 7), [11, 7], [10, 7], [9, 7], [8, 7], [7, 7], [6, 7], [6, 8], [6, 9], [6, 10], [6, 11], [5, 11]]","[(-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (0, 1), (0, 1), (0, 1), (0, 1), (-1, 0)]",[],"[0, 0, 0, 0, 0, 0, 2, 2, 2, 2, 0]",0,8,7,270
6,model29,5,4,5,10,11,7,"[9, 14, 19, 25, 30, 35, 41, 46, 52]","[(11, 7), [10, 7], [9, 7], [8, 7], [7, 7], [6, 7], [6, 6], [6, 5], [5, 5], [5, 4]]","[(-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (0, -1), (0, -1), (-1, 0), (0, -1)]",[],"[0, 0, 0, 0, 0, 1, 1, 0, 1]",0,6,6,270
7,model29,8,5,8,9,1,7,"[11, 16, 23, 29, 35, 41, 47, 52, 58, 64, 70]","[(1, 7), [2, 7], [3, 7], [3, 6], [2, 6], [3, 6], [4, 6], [5, 6], [6, 6], [7, 6], [8, 6], [8, 5]]","[(1, 0), (1, 0), (0, -1), (-1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (0, -1)]","[3, 4]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",2,4,7,90
8,model29,4,3,10,3,7,11,"[10, 15, 19, 25, 30, 35, 39, 44, 48, 53, 57, 61, 66]","[(7, 11), [7, 10], [7, 9], [7, 8], [7, 7], [7, 8], [7, 7], [7, 6], [7, 5], [7, 4], [8, 4], [9, 4], [9, 3], [10, 3]]","[(0, -1), (0, -1), (0, -1), (0, -1), (0, 1), (0, -1), (0, -1), (0, -1), (0, -1), (1, 0), (1, 0), (0, -1), (1, 0)]",[5],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 0, 2]",1,6,8,0
9,model29,3,11,11,11,7,5,"[8, 13, 17, 22, 26, 31, 35, 40, 45, 49]","[(7, 5), [7, 6], [7, 7], [7, 8], [7, 9], [7, 10], [6, 10], [5, 10], [4, 10], [4, 11], [3, 11]]","[(0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (1, 0), (-1, 0), (-1, 0), (0, 1), (-1, 0)]",[6],"[0, 0, 0, 0, 0, 2, 1, 1, 0, 1]",special,8,6,180
