,name,bean1GridX,bean1GridY,bean2GridX,bean2GridY,playerGridX,playerGridY,reactionTime,trajectory,aimAction,noisePoint,goal,noiseNumber,bottom,height,direction
0,model45,5,2,9,2,7,8,"[9, 15, 21, 28, 33, 38, 43, 47, 51, 57]","[(7, 8), [7, 7], [7, 6], [7, 5], [7, 4], [7, 3], [7, 2], [7, 3], [7, 2], [8, 2], [9, 2]]","[(0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, 1), (0, -1), (1, 0), (1, 0)]",[7],"[0, 0, 0, 0, 0, 0, 1, 0, 2, 2]",1,4,6,0
1,model45,0,5,0,9,8,7,"[14, 21, 29, 35, 40, 47, 53, 58, 62, 68]","[(8, 7), [7, 7], [6, 7], [5, 7], [4, 7], [3, 7], [3, 8], [2, 8], [1, 8], [0, 8], [0, 9]]","[(-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (0, 1), (-1, 0), (-1, 0), (-1, 0), (0, 1)]",[6],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 2]",1,4,8,270
2,model45,3,14,11,14,7,8,"[9, 14, 20, 24, 29, 34, 38, 43, 48, 53, 58, 63]","[(7, 8), [7, 9], [7, 10], [7, 11], [7, 12], [7, 13], [6, 13], [5, 13], [6, 13], [5, 13], [4, 13], [4, 14], [3, 14]]","[(0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (-1, 0), (-1, 0), (1, 0), (-1, 0), (-1, 0), (0, 1), (-1, 0)]",[8],"[0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 1]",1,8,6,180
3,model45,7,4,7,10,14,7,"[9, 13, 18, 22, 27, 31, 36, 41, 45, 51]","[(14, 7), [13, 7], [12, 7], [11, 7], [10, 7], [10, 6], [9, 6], [8, 6], [8, 5], [7, 5], [7, 4]]","[(-1, 0), (-1, 0), (-1, 0), (-1, 0), (0, -1), (-1, 0), (-1, 0), (0, -1), (-1, 0), (0, -1)]",[5],"[0, 0, 0, 0, 0, 0, 0, 1, 0, 1]",1,6,7,270
4,model45,13,3,13,11,5,7,"[9, 13, 19, 24, 29, 34, 39, 43, 48, 53, 58, 63, 68, 73]","[(5, 7), [6, 7], [7, 7], [8, 7], [9, 7], [10, 7], [11, 7], [11, 8], [11, 9], [12, 9], [12, 8], [12, 9], [12, 10], [13, 10], [13, 11]]","[(1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (0, 1), (0, 1), (1, 0), (0, -1), (0, 1), (0, 1), (1, 0), (0, 1)]","[7, 10]","[0, 0, 0, 0, 0, 0, 0, 2, 0, 2, 2, 2, 0, 2]",2,8,8,90
5,model45,3,10,11,10,7,3,"[8, 13, 18, 22, 27, 31, 35, 40, 44, 49, 53]","[(7, 3), [7, 4], [7, 5], [7, 6], [7, 7], [7, 8], [7, 9], [6, 9], [5, 9], [4, 9], [3, 9], [3, 10]]","[(0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (0, 1)]",[],"[0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0]",0,8,7,180
6,model45,4,7,10,7,7,13,"[9, 13, 18, 22, 27, 31, 36, 40, 44]","[(7, 13), [7, 12], [7, 11], [7, 10], [7, 9], [7, 8], [6, 8], [5, 8], [5, 7], [4, 7]]","[(0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (-1, 0), (-1, 0), (0, -1), (-1, 0)]",[],"[0, 0, 0, 0, 0, 1, 1, 0, 1]",0,6,6,0
7,model45,6,5,6,9,13,7,"[9, 14, 18, 23, 28, 34, 40, 46, 62, 68, 74]","[(13, 7), [12, 7], [13, 7], [12, 7], [11, 7], [11, 8], [10, 8], [9, 8], [8, 8], [7, 8], [6, 8], [6, 9]]","[(-1, 0), (1, 0), (-1, 0), (-1, 0), (0, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (0, 1)]","[5, 2]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2]",2,4,7,270
8,model45,4,14,10,14,7,6,"[35, 42, 49, 55, 64, 70, 78, 86, 92, 99, 109, 116, 123]","[(7, 6), [7, 7], [7, 8], [7, 9], [7, 10], [7, 11], [7, 12], [7, 11], [7, 12], [7, 13], [6, 13], [5, 13], [5, 14], [4, 14]]","[(0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, -1), (0, 1), (0, 1), (-1, 0), (-1, 0), (0, 1), (-1, 0)]",[7],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1]",1,6,8,180
9,model45,10,3,10,11,4,7,"[9, 15, 25, 31, 37, 44, 49, 54, 58, 65]","[(4, 7), [5, 7], [6, 7], [7, 7], [8, 7], [9, 7], [9, 8], [9, 9], [9, 10], [9, 11], [10, 11]]","[(1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (0, -1), (0, 1), (0, 1), (0, 1), (1, 0)]",[6],"[0, 0, 0, 0, 0, 1, 2, 2, 2, 0]",special,8,6,90
