,name,bean1GridX,bean1GridY,bean2GridX,bean2GridY,playerGridX,playerGridY,reactionTime,trajectory,aimAction,noisePoint,goal,noiseNumber,bottom,height,direction
0,model5,5,12,9,12,7,6,"[10, 15, 20, 28, 36, 44, 49, 55, 62, 68]","[(7, 6), [7, 7], [7, 8], [7, 9], [7, 8], [7, 9], [7, 10], [7, 11], [7, 12], [8, 12], [9, 12]]","[(0, 1), (0, 1), (0, 1), (0, -1), (0, 1), (0, 1), (0, 1), (0, 1), (1, 0), (1, 0)]",[4],"[0, 0, 0, 0, 0, 0, 0, 0, 2, 2]",1,4,6,180
1,model5,10,5,10,9,2,7,"[12, 18, 24, 31, 36, 42, 47, 53, 58, 63]","[(2, 7), [3, 7], [4, 7], [5, 7], [5, 6], [6, 6], [7, 6], [8, 6], [9, 6], [10, 6], [10, 5]]","[(1, 0), (1, 0), (1, 0), (0, -1), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (0, -1)]",[4],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",1,4,8,90
2,model5,1,3,1,11,7,7,"[10, 15, 20, 25, 30, 36, 41, 46, 51, 56, 62, 68]","[(7, 7), [6, 7], [5, 7], [6, 7], [5, 7], [4, 7], [3, 7], [2, 7], [2, 6], [2, 5], [2, 4], [1, 4], [1, 3]]","[(-1, 0), (-1, 0), (1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (0, -1), (0, -1), (0, -1), (-1, 0), (0, -1)]",[3],"[0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1]",1,8,6,270
3,model5,14,4,14,10,7,7,"[14, 23, 37, 48, 55, 81, 88, 94, 100, 105, 110, 115]","[(7, 7), [8, 7], [7, 7], [8, 7], [9, 7], [10, 7], [11, 7], [12, 7], [13, 7], [13, 8], [13, 9], [14, 9], [14, 10]]","[(1, 0), (-1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (0, 1), (0, 1), (1, 0), (0, 1)]",[2],"[0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 0, 2]",1,6,7,90
4,model5,13,3,13,11,5,7,"[12, 17, 24, 30, 37, 44, 50, 56, 63, 70, 78, 84, 91, 97]","[(5, 7), [6, 7], [7, 7], [7, 8], [8, 8], [9, 8], [10, 8], [11, 8], [11, 9], [12, 9], [12, 10], [12, 9], [12, 10], [13, 10], [13, 11]]","[(1, 0), (1, 0), (0, 1), (1, 0), (1, 0), (1, 0), (1, 0), (0, 1), (1, 0), (0, 1), (0, -1), (0, 1), (1, 0), (0, 1)]","[11, 3]","[0, 0, 0, 0, 0, 0, 0, 2, 0, 2, 0, 2, 0, 2]",2,8,8,90
5,model5,11,3,11,11,4,7,"[10, 15, 20, 25, 30, 35, 40, 46, 51, 57, 62]","[(4, 7), [5, 7], [6, 7], [7, 7], [8, 7], [9, 7], [10, 7], [10, 8], [10, 9], [10, 10], [11, 10], [11, 11]]","[(1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (0, 1), (0, 1), (0, 1), (1, 0), (0, 1)]",[],"[0, 0, 0, 0, 0, 0, 2, 2, 2, 0, 2]",0,8,7,90
6,model5,4,0,10,0,7,6,"[11, 17, 23, 28, 33, 38, 43, 48, 53]","[(7, 6), [7, 5], [7, 4], [7, 3], [7, 2], [7, 1], [8, 1], [9, 1], [9, 0], [10, 0]]","[(0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (1, 0), (1, 0), (0, -1), (1, 0)]",[],"[0, 0, 0, 0, 0, 2, 2, 0, 2]",0,6,6,0
7,model5,7,5,7,9,14,7,"[10, 15, 20, 26, 31, 37, 42, 47, 52, 57]","[(14, 7), [14, 7], [13, 7], [12, 7], [11, 7], [10, 7], [10, 6], [9, 6], [8, 6], [7, 6], [7, 5]]","[(1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (0, -1), (-1, 0), (-1, 0), (-1, 0), (0, -1)]","[1, 6]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",2,4,7,270
8,model5,8,4,8,10,0,7,"[10, 15, 20, 25, 31, 36, 43, 52, 58, 63, 68]","[(0, 7), [1, 7], [2, 7], [2, 8], [3, 8], [4, 8], [5, 8], [6, 8], [7, 8], [7, 9], [8, 9], [8, 10]]","[(1, 0), (1, 0), (0, 1), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (0, 1), (1, 0), (0, 1)]",[3],"[0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 2]",1,6,8,90
9,model5,10,3,10,11,4,7,"[10, 15, 20, 25, 31, 37, 42, 48, 53, 58]","[(4, 7), [5, 7], [6, 7], [7, 7], [8, 7], [9, 7], [9, 8], [9, 9], [9, 10], [9, 11], [10, 11]]","[(1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (0, -1), (0, 1), (0, 1), (0, 1), (1, 0)]",[6],"[0, 0, 0, 0, 0, 1, 2, 2, 2, 0]",special,8,6,90
