,name,bean1GridX,bean1GridY,bean2GridX,bean2GridY,playerGridX,playerGridY,reactionTime,trajectory,aimAction,noisePoint,goal,noiseNumber,bottom,height,direction
0,model15,6,5,6,9,12,7,"[22, 33, 44, 54, 62, 69, 79, 88]","[(12, 7), [11, 7], [10, 7], [10, 6], [9, 6], [8, 6], [7, 6], [6, 6], [6, 5]]","[(-1, 0), (-1, 0), (0, -1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (0, -1)]",[3],"[0, 0, 0, 0, 0, 0, 0, 1]",1,4,6,270
1,model15,5,14,9,14,7,6,"[12, 19, 27, 34, 41, 48, 57, 65, 72, 79]","[(7, 6), [7, 7], [7, 8], [7, 9], [7, 10], [7, 11], [7, 12], [8, 12], [8, 13], [8, 14], [9, 14]]","[(0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (1, 0), (0, 1), (0, 1), (1, 0)]",[7],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 2]",1,4,8,180
2,model15,7,3,7,11,13,7,"[18, 29, 40, 48, 56, 63, 69, 76, 84, 90]","[(13, 7), [12, 7], [11, 7], [11, 6], [10, 6], [9, 6], [9, 5], [8, 5], [8, 4], [8, 3], [7, 3]]","[(-1, 0), (-1, 0), (0, -1), (-1, 0), (-1, 0), (0, -1), (-1, 0), (0, -1), (0, -1), (-1, 0)]",[3],"[0, 0, 0, 0, 0, 1, 0, 1, 1, 0]",1,8,6,270
3,model15,4,1,10,1,7,8,"[17, 25, 32, 40, 47, 55, 61, 68, 76, 86]","[(7, 8), [7, 7], [7, 6], [7, 5], [6, 5], [6, 4], [6, 3], [6, 2], [5, 2], [5, 1], [4, 1]]","[(0, -1), (0, -1), (0, -1), (-1, 0), (0, -1), (0, -1), (0, -1), (-1, 0), (0, -1), (-1, 0)]",[4],"[0, 0, 0, 0, 0, 0, 0, 1, 0, 1]",1,6,7,0
4,model15,3,13,11,13,7,5,"[13, 20, 26, 34, 42, 48, 57, 64, 73, 81, 88, 96, 103, 109]","[(7, 5), [7, 6], [7, 7], [7, 8], [7, 9], [8, 9], [8, 10], [8, 9], [8, 10], [8, 11], [9, 11], [9, 12], [10, 12], [10, 13], [11, 13]]","[(0, 1), (0, 1), (0, 1), (0, 1), (1, 0), (0, 1), (0, -1), (0, 1), (0, 1), (1, 0), (0, 1), (1, 0), (0, 1), (1, 0)]","[7, 5]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 2, 0, 2]",2,8,8,180
5,model15,3,5,11,5,7,12,"[15, 24, 38, 53, 61, 68, 80, 91, 99, 110, 130]","[(7, 12), [7, 11], [7, 10], [7, 9], [7, 8], [7, 7], [7, 6], [6, 6], [5, 6], [4, 6], [3, 6], [3, 5]]","[(0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (0, -1)]",[],"[0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0]",0,8,7,0
6,model15,4,10,10,10,7,4,"[19, 30, 44, 53, 59, 64, 71, 78, 86]","[(7, 4), [7, 5], [7, 6], [7, 7], [7, 8], [7, 9], [8, 9], [9, 9], [9, 10], [10, 10]]","[(0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (1, 0), (1, 0), (0, 1), (1, 0)]",[],"[0, 0, 0, 0, 0, 2, 2, 0, 2]",0,6,6,180
7,model15,14,5,14,9,7,7,"[10, 17, 23, 29, 35, 40, 46, 51, 57, 62, 69]","[(7, 7), [8, 7], [9, 7], [10, 7], [10, 8], [10, 7], [11, 7], [12, 7], [13, 7], [14, 7], [14, 8], [14, 9]]","[(1, 0), (1, 0), (1, 0), (0, 1), (0, -1), (1, 0), (1, 0), (1, 0), (1, 0), (0, 1), (0, 1)]","[5, 4]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2]",2,4,7,90
8,model15,4,5,10,5,7,13,"[11, 17, 24, 32, 41, 51, 76, 87, 109, 132, 149, 166, 175]","[(7, 13), [7, 12], [7, 11], [7, 10], [7, 9], [7, 8], [7, 7], [7, 6], [6, 6], [5, 6], [5, 5], [6, 5], [5, 5], [4, 5]]","[(0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (-1, 0), (-1, 0), (0, -1), (1, 0), (-1, 0), (-1, 0)]",[11],"[0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1]",1,6,8,0
9,model15,5,3,5,11,11,7,"[10, 16, 21, 27, 34, 40, 46, 52, 58, 64]","[(11, 7), [10, 7], [9, 7], [8, 7], [7, 7], [6, 7], [6, 6], [6, 5], [6, 4], [6, 3], [5, 3]]","[(-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (0, 1), (0, -1), (0, -1), (0, -1), (-1, 0)]",[6],"[0, 0, 0, 0, 0, 2, 1, 1, 1, 0]",special,8,6,270
