,name,bean1GridX,bean1GridY,bean2GridX,bean2GridY,playerGridX,playerGridY,reactionTime,trajectory,aimAction,noisePoint,goal,noiseNumber,bottom,height,direction
0,model40,5,5,9,5,7,11,"[10, 16, 22, 27, 33, 38, 43, 49, 53, 60]","[(7, 11), [7, 10], [7, 9], [7, 8], [7, 7], [7, 6], [7, 5], [8, 5], [8, 6], [8, 5], [9, 5]]","[(0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (1, 0), (0, 1), (0, -1), (1, 0)]",[8],"[0, 0, 0, 0, 0, 0, 2, 2, 0, 2]",1,4,6,0
1,model40,14,5,14,9,6,7,"[10, 16, 21, 27, 32, 37, 42, 48, 58, 63, 71, 76]","[(6, 7), [7, 7], [8, 7], [9, 7], [10, 7], [11, 7], [12, 7], [13, 7], [14, 7], [14, 8], [14, 7], [14, 8], [14, 9]]","[(1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (0, 1), (0, -1), (0, 1), (0, 1)]",[10],"[0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 2, 2]",1,4,8,90
2,model40,3,14,11,14,7,8,"[9, 14, 18, 22, 27, 31, 36, 41, 46, 50]","[(7, 8), [7, 9], [8, 9], [8, 10], [8, 11], [8, 12], [9, 12], [9, 13], [10, 13], [10, 14], [11, 14]]","[(0, 1), (1, 0), (0, 1), (0, 1), (0, 1), (1, 0), (0, 1), (1, 0), (0, 1), (1, 0)]",[2],"[0, 0, 0, 0, 0, 2, 0, 2, 0, 2]",1,8,6,180
3,model40,8,4,8,10,1,7,"[9, 13, 18, 22, 27, 31, 36, 41, 45, 50]","[(1, 7), [2, 7], [3, 7], [4, 7], [5, 7], [6, 7], [7, 7], [7, 8], [7, 9], [7, 10], [8, 10]]","[(1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (0, 1), (0, 1), (0, 1), (1, 0)]",[9],"[0, 0, 0, 0, 0, 0, 2, 2, 0, 0]",1,6,7,90
4,model40,3,14,11,14,7,6,"[11, 16, 21, 26, 32, 37, 42, 47, 52, 57, 63, 67, 72, 76]","[(7, 6), [7, 7], [8, 7], [8, 8], [8, 9], [8, 10], [8, 11], [8, 12], [9, 12], [9, 13], [8, 13], [9, 13], [10, 13], [10, 14], [11, 14]]","[(0, 1), (1, 0), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (1, 0), (0, 1), (-1, 0), (1, 0), (1, 0), (0, 1), (1, 0)]","[2, 10]","[0, 0, 0, 0, 0, 0, 0, 2, 0, 2, 2, 2, 0, 2]",2,8,8,180
5,model40,3,5,11,5,7,12,"[9, 14, 22, 28, 34, 38, 44, 49, 54, 60, 65]","[(7, 12), [7, 11], [7, 10], [7, 9], [7, 8], [7, 7], [7, 6], [8, 6], [9, 6], [10, 6], [11, 6], [11, 5]]","[(0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (1, 0), (1, 0), (1, 0), (1, 0), (0, -1)]",[],"[0, 0, 0, 0, 0, 0, 2, 2, 2, 2, 0]",0,8,7,0
6,model40,4,0,10,0,7,6,"[12, 22, 28, 34, 40, 46, 53, 59, 65]","[(7, 6), [7, 5], [7, 4], [7, 3], [7, 2], [7, 1], [6, 1], [5, 1], [5, 0], [4, 0]]","[(0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (-1, 0), (-1, 0), (0, -1), (-1, 0)]",[],"[0, 0, 0, 0, 0, 1, 1, 0, 1]",0,6,6,0
7,model40,4,5,4,9,11,7,"[8, 13, 17, 22, 27, 31, 35, 40, 44, 48, 53]","[(11, 7), [10, 7], [10, 6], [9, 6], [8, 6], [9, 6], [8, 6], [7, 6], [6, 6], [5, 6], [4, 6], [4, 5]]","[(-1, 0), (0, -1), (-1, 0), (-1, 0), (1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (0, -1)]","[5, 2]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",2,4,7,270
8,model40,4,13,10,13,7,5,"[9, 13, 17, 22, 26, 31, 35, 40, 45, 49, 54, 58, 63]","[(7, 5), [7, 6], [7, 7], [7, 8], [7, 9], [7, 10], [7, 11], [7, 12], [8, 12], [8, 11], [8, 12], [9, 12], [9, 13], [10, 13]]","[(0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (1, 0), (0, -1), (0, 1), (1, 0), (0, 1), (1, 0)]",[9],"[0, 0, 0, 0, 0, 0, 0, 2, 2, 0, 2, 0, 2]",1,6,8,180
9,model40,0,3,0,11,6,7,"[8, 13, 18, 22, 28, 33, 38, 43, 47, 52]","[(6, 7), [5, 7], [4, 7], [3, 7], [2, 7], [1, 7], [1, 6], [1, 5], [1, 4], [0, 4], [0, 3]]","[(-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (0, 1), (0, -1), (0, -1), (-1, 0), (0, -1)]",[6],"[0, 0, 0, 0, 0, 2, 1, 1, 0, 1]",special,8,6,270
