,name,bean1GridX,bean1GridY,bean2GridX,bean2GridY,playerGridX,playerGridY,reactionTime,trajectory,aimAction,noisePoint,goal,noiseNumber,bottom,height,direction
0,model1,5,13,9,13,7,7,"[13, 18, 23, 29, 35, 40, 46, 51]","[(7, 7), [7, 8], [7, 9], [7, 10], [7, 11], [7, 12], [8, 12], [8, 13], [9, 13]]","[(0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (1, 0), (0, 1), (1, 0)]",[6],"[0, 0, 0, 0, 0, 0, 0, 2]",1,4,6,180
1,model1,1,5,1,9,9,7,"[13, 19, 28, 35, 41, 47, 53, 59, 65, 71, 77, 83]","[(9, 7), [8, 7], [7, 7], [6, 7], [5, 7], [6, 7], [5, 7], [4, 7], [3, 7], [2, 7], [1, 7], [1, 8], [1, 9]]","[(-1, 0), (-1, 0), (-1, 0), (-1, 0), (1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (0, 1), (0, 1)]",[5],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2]",1,4,8,270
2,model1,3,11,11,11,7,5,"[10, 17, 22, 29, 36, 42, 48, 62, 70, 77]","[(7, 5), [7, 6], [6, 6], [6, 7], [6, 8], [6, 9], [5, 9], [5, 10], [4, 10], [4, 11], [3, 11]]","[(0, 1), (-1, 0), (0, 1), (0, 1), (0, 1), (-1, 0), (0, 1), (-1, 0), (0, 1), (-1, 0)]",[2],"[0, 0, 0, 0, 0, 1, 0, 1, 0, 1]",1,8,6,180
3,model1,4,9,10,9,7,2,"[11, 17, 24, 30, 36, 41, 47, 53, 60, 65, 71, 76]","[(7, 2), [7, 1], [7, 2], [7, 3], [7, 4], [7, 5], [7, 6], [7, 7], [7, 8], [6, 8], [5, 8], [5, 9], [4, 9]]","[(0, -1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (-1, 0), (-1, 0), (0, 1), (-1, 0)]",[1],"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1]",1,6,7,180
4,model1,3,9,11,9,7,1,"[9, 15, 21, 26, 31, 36, 42, 47, 52, 57, 63, 68]","[(7, 1), [7, 2], [8, 2], [8, 3], [9, 3], [9, 4], [9, 5], [9, 6], [9, 7], [9, 8], [10, 8], [11, 8], [11, 9]]","[(0, 1), (1, 0), (0, 1), (1, 0), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (1, 0), (1, 0), (0, 1)]","[2, 4]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 0]",2,8,8,180
5,model1,3,1,11,1,7,8,"[9, 15, 20, 26, 32, 37, 42, 47, 53, 58, 63]","[(7, 8), [7, 7], [7, 6], [7, 5], [7, 4], [7, 3], [7, 2], [6, 2], [5, 2], [4, 2], [4, 1], [3, 1]]","[(0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (-1, 0), (-1, 0), (-1, 0), (0, -1), (-1, 0)]",[],"[0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1]",0,8,7,0
6,model1,4,8,10,8,7,2,"[10, 15, 20, 25, 31, 36, 42, 47, 52]","[(7, 2), [7, 3], [7, 4], [7, 5], [7, 6], [7, 7], [8, 7], [9, 7], [9, 8], [10, 8]]","[(0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (1, 0), (1, 0), (0, 1), (1, 0)]",[],"[0, 0, 0, 0, 0, 2, 2, 0, 2]",0,6,6,180
7,model1,5,10,9,10,7,3,"[9, 14, 20, 25, 30, 35, 40, 45, 51, 56, 63]","[(7, 3), [7, 4], [7, 5], [7, 6], [7, 7], [6, 7], [6, 8], [6, 9], [6, 10], [7, 10], [8, 10], [9, 10]]","[(0, 1), (0, 1), (0, 1), (0, 1), (-1, 0), (0, 1), (0, 1), (0, 1), (1, 0), (1, 0), (1, 0)]","[9, 5]","[0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2]",2,4,7,180
8,model1,12,4,12,10,4,7,"[10, 15, 21, 28, 34, 42, 47, 54, 59, 64, 69, 75, 80]","[(4, 7), [5, 7], [6, 7], [7, 7], [8, 7], [9, 7], [10, 7], [11, 7], [11, 6], [11, 5], [11, 6], [11, 5], [12, 5], [12, 4]]","[(1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (0, -1), (0, -1), (0, 1), (0, -1), (1, 0), (0, -1)]",[10],"[0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1]",1,6,8,90
9,model1,3,2,11,2,7,8,"[10, 15, 21, 26, 31, 37, 42, 47, 53, 58]","[(7, 8), [7, 7], [7, 6], [7, 5], [7, 4], [7, 3], [8, 3], [9, 3], [10, 3], [10, 2], [11, 2]]","[(0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (-1, 0), (1, 0), (1, 0), (0, -1), (1, 0)]",[6],"[0, 0, 0, 0, 0, 1, 2, 2, 0, 2]",special,8,6,0
