,name,bean1GridX,bean1GridY,bean2GridX,bean2GridY,playerGridX,playerGridY,reactionTime,trajectory,aimAction,noisePoint,goal,noiseNumber,bottom,height,direction
0,model4,14,5,14,9,8,7,"[12, 21, 28, 34, 40, 47, 54, 60]","[(8, 7), [9, 7], [10, 7], [11, 7], [12, 7], [13, 7], [13, 6], [14, 6], [14, 5]]","[(1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (0, -1), (1, 0), (0, -1)]",[6],"[0, 0, 0, 0, 0, 0, 0, 1]",1,4,6,90
1,model4,5,11,9,11,7,3,"[14, 21, 27, 33, 39, 45, 51, 56, 63, 69, 74, 79]","[(7, 3), [7, 4], [7, 5], [7, 6], [7, 7], [7, 6], [7, 7], [7, 8], [7, 9], [7, 10], [7, 11], [8, 11], [9, 11]]","[(0, 1), (0, 1), (0, 1), (0, 1), (0, -1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (1, 0), (1, 0)]",[5],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2]",1,4,8,180
2,model4,12,3,12,11,6,7,"[10, 15, 21, 26, 31, 37, 42, 47, 52, 58, 64, 70]","[(6, 7), [7, 7], [8, 7], [9, 7], [10, 7], [11, 7], [11, 6], [11, 5], [11, 4], [12, 4], [11, 4], [12, 4], [12, 3]]","[(1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (0, -1), (0, -1), (0, -1), (1, 0), (-1, 0), (1, 0), (0, -1)]",[10],"[0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 1]",1,8,6,90
3,model4,1,4,1,10,8,7,"[29, 39, 45, 51, 56, 61, 66, 72, 77, 83]","[(8, 7), [8, 6], [7, 6], [6, 6], [5, 6], [4, 6], [3, 6], [2, 6], [2, 5], [1, 5], [1, 4]]","[(0, -1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (0, -1), (-1, 0), (0, -1)]",[1],"[0, 0, 0, 0, 0, 0, 0, 1, 0, 1]",1,6,7,270
4,model4,2,3,2,11,10,7,"[11, 16, 22, 27, 32, 38, 43, 50, 56, 61, 68, 73, 78, 84]","[(10, 7), [10, 8], [9, 8], [8, 8], [7, 8], [6, 8], [5, 8], [4, 8], [4, 7], [3, 7], [3, 6], [3, 5], [3, 4], [2, 4], [2, 3]]","[(0, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (0, -1), (-1, 0), (0, -1), (0, -1), (0, -1), (-1, 0), (0, -1)]","[8, 1]","[0, 0, 0, 0, 0, 0, 0, 2, 0, 1, 1, 1, 0, 1]",2,8,8,270
5,model4,2,3,2,11,9,7,"[10, 15, 20, 25, 30, 35, 40, 46, 51, 56, 61]","[(9, 7), [8, 7], [7, 7], [6, 7], [5, 7], [4, 7], [3, 7], [3, 6], [3, 5], [3, 4], [2, 4], [2, 3]]","[(-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (0, -1), (0, -1), (0, -1), (-1, 0), (0, -1)]",[],"[0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1]",0,8,7,270
6,model4,1,4,1,10,7,7,"[10, 16, 21, 26, 31, 36, 42, 47, 52]","[(7, 7), [6, 7], [5, 7], [4, 7], [3, 7], [2, 7], [2, 6], [2, 5], [1, 5], [1, 4]]","[(-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (0, -1), (0, -1), (-1, 0), (0, -1)]",[],"[0, 0, 0, 0, 0, 1, 1, 0, 1]",0,6,6,270
7,model4,5,12,9,12,7,5,"[11, 16, 20, 26, 32, 37, 43, 49, 54, 61, 69]","[(7, 5), [7, 6], [7, 7], [8, 7], [8, 8], [8, 9], [7, 9], [7, 10], [7, 11], [7, 12], [8, 12], [9, 12]]","[(0, 1), (0, 1), (1, 0), (0, 1), (0, 1), (-1, 0), (0, 1), (0, 1), (0, 1), (1, 0), (1, 0)]","[3, 6]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2]",2,4,7,180
8,model4,4,12,10,12,7,4,"[20, 29, 36, 43, 49, 55, 60, 65, 71, 76, 82, 88, 93]","[(7, 4), [7, 5], [7, 6], [7, 7], [7, 8], [7, 9], [7, 10], [7, 11], [8, 11], [9, 11], [9, 12], [9, 13], [10, 13], [10, 12]]","[(0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (1, 0), (1, 0), (0, 1), (0, 1), (1, 0), (0, -1)]",[11],"[0, 0, 0, 0, 0, 0, 0, 2, 2, 0, 2, 2, 0]",1,6,8,180
9,model4,3,7,11,7,7,1,"[9, 15, 20, 26, 31, 38, 43, 48, 54, 59]","[(7, 1), [7, 2], [7, 3], [7, 4], [7, 5], [7, 6], [8, 6], [9, 6], [10, 6], [11, 6], [11, 7]]","[(0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (-1, 0), (1, 0), (1, 0), (1, 0), (0, 1)]",[6],"[0, 0, 0, 0, 0, 1, 2, 2, 2, 0]",special,8,6,180
