,name,bean1GridX,bean1GridY,bean2GridX,bean2GridY,playerGridX,playerGridY,reactionTime,trajectory,aimAction,noisePoint,goal,noiseNumber,bottom,height,direction
0,model46,5,14,9,14,7,8,"[18, 26, 34, 40, 47, 54, 60, 67]","[(7, 8), [7, 9], [7, 10], [7, 11], [7, 12], [8, 12], [8, 13], [8, 14], [9, 14]]","[(0, 1), (0, 1), (0, 1), (0, 1), (1, 0), (0, 1), (0, 1), (1, 0)]",[5],"[0, 0, 0, 0, 0, 0, 0, 2]",1,4,6,180
1,model46,10,5,10,9,2,7,"[12, 18, 24, 31, 42, 48, 53, 59, 65, 71, 77, 82]","[(2, 7), [3, 7], [4, 7], [5, 7], [6, 7], [7, 7], [8, 7], [9, 7], [10, 7], [10, 6], [9, 6], [10, 6], [10, 5]]","[(1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (0, -1), (-1, 0), (1, 0), (0, -1)]",[10],"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1]",1,4,8,90
2,model46,3,8,11,8,7,14,"[9, 15, 20, 25, 30, 35, 40, 45, 49, 54]","[(7, 14), [7, 13], [7, 12], [7, 11], [7, 10], [7, 9], [6, 9], [5, 9], [4, 9], [3, 9], [3, 8]]","[(0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (0, -1)]",[6],"[0, 0, 0, 0, 0, 2, 1, 1, 1, 0]",1,8,6,0
3,model46,4,13,10,13,7,6,"[9, 20, 29, 34, 40, 46, 54, 60, 65, 72]","[(7, 6), [7, 7], [8, 7], [8, 8], [8, 9], [8, 10], [8, 11], [8, 12], [9, 12], [9, 13], [10, 13]]","[(0, 1), (1, 0), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (1, 0), (0, 1), (1, 0)]",[2],"[0, 0, 0, 0, 0, 0, 0, 2, 0, 2]",1,6,7,180
4,model46,3,6,11,6,7,14,"[29, 37, 43, 49, 55, 61, 67, 75, 81, 88, 95, 101]","[(7, 14), [7, 13], [8, 13], [8, 12], [8, 11], [9, 11], [9, 10], [9, 9], [9, 8], [9, 7], [10, 7], [11, 7], [11, 6]]","[(0, -1), (1, 0), (0, -1), (0, -1), (1, 0), (0, -1), (0, -1), (0, -1), (0, -1), (1, 0), (1, 0), (0, -1)]","[5, 2]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 0]",2,8,8,0
5,model46,8,3,8,11,1,7,"[10, 17, 23, 28, 33, 38, 42, 47, 52, 57, 61]","[(1, 7), [2, 7], [3, 7], [4, 7], [5, 7], [6, 7], [7, 7], [7, 6], [7, 5], [7, 4], [7, 3], [8, 3]]","[(1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (0, -1), (0, -1), (0, -1), (0, -1), (1, 0)]",[],"[0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0]",0,8,7,90
6,model46,4,6,10,6,7,0,"[9, 13, 17, 23, 30, 34, 39, 43, 48]","[(7, 0), [7, 1], [7, 2], [7, 3], [7, 4], [7, 5], [6, 5], [5, 5], [5, 6], [4, 6]]","[(0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (-1, 0), (-1, 0), (0, 1), (-1, 0)]",[],"[0, 0, 0, 0, 0, 1, 1, 0, 1]",0,6,6,180
7,model46,14,5,14,9,7,7,"[9, 13, 18, 22, 27, 32, 36, 40, 45, 49, 54]","[(7, 7), [8, 7], [8, 6], [9, 6], [10, 6], [11, 6], [12, 6], [13, 6], [13, 7], [14, 7], [14, 8], [14, 9]]","[(1, 0), (0, -1), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (0, 1), (1, 0), (0, 1), (0, 1)]","[8, 2]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2]",2,4,7,90
8,model46,4,9,10,9,7,1,"[9, 14, 18, 23, 27, 31, 36, 40, 45, 49, 54]","[(7, 1), [7, 2], [7, 3], [7, 4], [7, 5], [7, 6], [7, 7], [7, 8], [6, 8], [6, 9], [5, 9], [4, 9]]","[(0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (-1, 0), (0, 1), (-1, 0), (-1, 0)]",[9],"[0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1]",1,6,8,180
9,model46,8,3,8,11,14,7,"[16, 23, 30, 49, 64, 91, 96, 107, 116, 131]","[(14, 7), [13, 7], [12, 7], [11, 7], [10, 7], [9, 7], [9, 6], [9, 5], [9, 4], [9, 3], [8, 3]]","[(-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (0, 1), (0, -1), (0, -1), (0, -1), (-1, 0)]",[6],"[0, 0, 0, 0, 0, 2, 1, 1, 1, 0]",special,8,6,270
